id,season,week,home_team,away_team,home_points,away_points,home_division,away_division,home_pregame_elo,away_pregame_elo,neutral_site,point_diff,winner,team_x,plays_offense_home,drives_offense_home,ppa_offense_home,total_ppa_offense_home,success_rate_offense_home,explosiveness_offense_home,power_success_offense_home,stuff_rate_offense_home,line_yards_offense_home,line_yards_total_offense_home,second_level_yards_offense_home,second_level_yards_total_offense_home,open_field_yards_offense_home,open_field_yards_total_offense_home,standard_downs.ppa_offense_home,standard_downs.success_rate_offense_home,standard_downs.explosiveness_offense_home,passing_downs.ppa_offense_home,passing_downs.success_rate_offense_home,passing_downs.explosiveness_offense_home,rushing_plays.ppa_offense_home,rushing_plays.total_ppa_offense_home,rushing_plays.success_rate_offense_home,rushing_plays.explosiveness_offense_home,passing_plays.ppa_offense_home,passing_plays.total_ppa_offense_home,passing_plays.success_rate_offense_home,passing_plays.explosiveness_offense_home,plays_defense_home,drives_defense_home,ppa_defense_home,total_ppa_defense_home,success_rate_defense_home,explosiveness_defense_home,power_success_defense_home,stuff_rate_defense_home,line_yards_defense_home,line_yards_total_defense_home,second_level_yards_defense_home,second_level_yards_total_defense_home,open_field_yards_defense_home,open_field_yards_total_defense_home,standard_downs.ppa_defense_home,standard_downs.success_rate_defense_home,standard_downs.explosiveness_defense_home,passing_downs.ppa_defense_home,passing_downs.success_rate_defense_home,passing_downs.explosiveness_defense_home,rushing_plays.ppa_defense_home,rushing_plays.total_ppa_defense_home,rushing_plays.success_rate_defense_home,rushing_plays.explosiveness_defense_home,passing_plays.ppa_defense_home,passing_plays.total_ppa_defense_home,passing_plays.success_rate_defense_home,passing_plays.explosiveness_defense_home,team_y,plays_offense_away,drives_offense_away,ppa_offense_away,total_ppa_offense_away,success_rate_offense_away,explosiveness_offense_away,power_success_offense_away,stuff_rate_offense_away,line_yards_offense_away,line_yards_total_offense_away,second_level_yards_offense_away,second_level_yards_total_offense_away,open_field_yards_offense_away,open_field_yards_total_offense_away,standard_downs.ppa_offense_away,standard_downs.success_rate_offense_away,standard_downs.explosiveness_offense_away,passing_downs.ppa_offense_away,passing_downs.success_rate_offense_away,passing_downs.explosiveness_offense_away,rushing_plays.ppa_offense_away,rushing_plays.total_ppa_offense_away,rushing_plays.success_rate_offense_away,rushing_plays.explosiveness_offense_away,passing_plays.ppa_offense_away,passing_plays.total_ppa_offense_away,passing_plays.success_rate_offense_away,passing_plays.explosiveness_offense_away,plays_defense_away,drives_defense_away,ppa_defense_away,total_ppa_defense_away,success_rate_defense_away,explosiveness_defense_away,power_success_defense_away,stuff_rate_defense_away,line_yards_defense_away,line_yards_total_defense_away,second_level_yards_defense_away,second_level_yards_total_defense_away,open_field_yards_defense_away,open_field_yards_total_defense_away,standard_downs.ppa_defense_away,standard_downs.success_rate_defense_away,standard_downs.explosiveness_defense_away,passing_downs.ppa_defense_away,passing_downs.success_rate_defense_away,passing_downs.explosiveness_defense_away,rushing_plays.ppa_defense_away,rushing_plays.total_ppa_defense_away,rushing_plays.success_rate_defense_away,rushing_plays.explosiveness_defense_away,passing_plays.ppa_defense_away,passing_plays.total_ppa_defense_away,passing_plays.success_rate_defense_away,passing_plays.explosiveness_defense_away,bovada_spread,diff
400763495,2015,1,Nebraska,BYU,28.0,33.0,fbs,fbs,1673.0,1569.0,False,5.0,BYU,Nebraska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BYU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400763497,2015,1,Temple,Penn State,27.0,10.0,fbs,fbs,1489.0,1556.0,False,-17.0,Temple,Temple,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Penn State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400603828,2015,1,Arkansas,UTEP,48.0,13.0,fbs,fbs,1741.0,1359.0,False,-35.0,Arkansas,Arkansas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UTEP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400763592,2015,1,Tulsa,Florida Atlantic,47.0,44.0,fbs,fbs,1285.0,1311.0,False,-3.0,Tulsa,Tulsa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Florida Atlantic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400834350,2015,1,Tennessee,Bowling Green,59.0,30.0,fbs,fbs,1613.0,1379.0,True,-29.0,Tennessee,Tennessee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bowling Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400756901,2015,1,NC State,Troy,49.0,21.0,fbs,fbs,1543.0,1210.0,False,-28.0,NC State,NC State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Troy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400603838,2015,1,Texas A&M,Arizona State,38.0,17.0,fbs,fbs,1628.0,1683.0,True,-21.0,Texas A&M,Texas A&M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Arizona State,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400763404,2015,1,Oklahoma,Akron,41.0,3.0,fbs,fbs,1664.0,1314.0,False,-38.0,Oklahoma,Oklahoma,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Akron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400603832,2015,1,Kentucky,Louisiana,40.0,33.0,fbs,fbs,1401.0,1453.0,False,-7.0,Kentucky,Kentucky,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Louisiana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400787115,2015,1,Northern Illinois,UNLV,38.0,30.0,fbs,fbs,1513.0,1233.0,False,-8.0,Northern Illinois,Northern Illinois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNLV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
