id,season,week,home_team,away_team,home_points,away_points,home_division,away_division,home_pregame_elo,away_pregame_elo,neutral_site,point_diff,winner
401426532,2022,1,Western Kentucky,Austin Peay,38.0,27.0,fbs,fcs,1684.0,,False,-11.0,Western Kentucky
401405059,2022,1,Northwestern,Nebraska,31.0,28.0,fbs,fbs,1361.0,1636.0,True,-3.0,Northwestern
401439512,2022,1,Florida Memorial University,Edward Waters,39.0,34.0,,ii,,,True,-5.0,Florida Memorial University
401413256,2022,1,UNLV,Idaho State,52.0,21.0,fbs,fcs,1300.0,,False,-31.0,UNLV
401413213,2022,1,Jacksonville State,Stephen F. Austin,42.0,17.0,fcs,fcs,,,True,-25.0,Jacksonville State
401405058,2022,1,Illinois,Wyoming,38.0,6.0,fbs,fbs,1496.0,1497.0,False,-32.0,Illinois
401404146,2022,1,Utah State,Connecticut,31.0,20.0,fbs,fbs,1566.0,1117.0,False,-11.0,Utah State
401411090,2022,1,Florida State,Duquesne,47.0,7.0,fbs,fcs,1501.0,,False,-40.0,Florida State
401426530,2022,1,Florida Atlantic,Charlotte,43.0,13.0,fbs,fbs,1427.0,1272.0,False,-30.0,Florida Atlantic
401423448,2022,1,Alabama State,Howard,23.0,13.0,fcs,fcs,,,True,-10.0,Alabama State
401422922,2022,1,Mercer,Morehead State,63.0,13.0,fcs,fcs,,,False,-50.0,Mercer
401411091,2022,1,North Carolina,Florida A&M,56.0,24.0,fbs,fcs,1555.0,,False,-32.0,North Carolina
401426531,2022,1,UTEP,North Texas,13.0,31.0,fbs,fbs,1360.0,1426.0,False,18.0,North Texas
401409235,2022,1,New Mexico State,Nevada,12.0,23.0,fbs,fbs,1184.0,1564.0,False,11.0,Nevada
401403853,2022,1,Hawai'i,Vanderbilt,10.0,63.0,fbs,fbs,1432.0,1222.0,False,53.0,Vanderbilt
401437007,2022,1,New Mexico Highlands,Eastern New Mexico,18.0,34.0,ii,ii,,,False,16.0,Eastern New Mexico
401433043,2022,1,Southern Connecticut State,Shepherd,7.0,48.0,ii,ii,,,False,41.0,Shepherd
401431571,2022,1,Ashland,Notre Dame College,31.0,14.0,ii,ii,,,False,-17.0,Ashland
401431978,2022,1,Chowan,Barton College,3.0,17.0,ii,ii,,,False,14.0,Barton College
401428480,2022,1,Wagner,Fordham,31.0,48.0,fcs,fcs,,,False,17.0,Fordham
401421137,2022,1,Campbell,The Citadel,29.0,10.0,fcs,fcs,,,False,-19.0,Campbell
401418776,2022,1,Indiana State,North Alabama,17.0,14.0,fcs,fcs,,,False,-3.0,Indiana State
401430716,2022,1,Bluefield,Johnson C Smith,35.0,34.0,ii,ii,,,False,-1.0,Bluefield
401416568,2022,1,Akron,St Francis (PA),30.0,23.0,fbs,fcs,1096.0,,False,-7.0,Akron
401432134,2022,1,Clarion,West Liberty,14.0,21.0,ii,ii,,,False,7.0,West Liberty
401430722,2022,1,Tusculum,St. Augustine's,70.0,13.0,ii,ii,,,False,-57.0,Tusculum
401431561,2022,1,Saginaw Valley,WV Wesleyan,72.0,0.0,ii,ii,,,False,-72.0,Saginaw Valley
401431542,2022,1,Michigan Tech,Wisconsin-Platteville,23.0,13.0,ii,iii,,,False,-10.0,Michigan Tech
401432987,2022,1,California (PA),Fairmont State,35.0,15.0,ii,ii,,,False,-20.0,California (PA)
401424414,2022,1,Stony Brook,Rhode Island,14.0,35.0,fcs,fcs,,,False,21.0,Rhode Island
401432119,2022,1,Frostburg State,American International,21.0,7.0,ii,ii,,,False,-14.0,Frostburg State
401430702,2022,1,Virginia Union,Virginia Lynchburg,77.0,0.0,ii,,,,False,-77.0,Virginia Union
401431849,2022,1,Valdosta State,Keiser University,36.0,21.0,ii,,,,False,-15.0,Valdosta State
401431408,2022,1,East Central,Harding,12.0,29.0,ii,ii,,,False,17.0,Harding
401403864,2022,1,Tennessee,Ball State,59.0,10.0,fbs,fbs,1640.0,1410.0,False,-49.0,Tennessee
401455581,2022,1,Pace,East Stroudsburg,31.0,16.0,ii,ii,,,False,-15.0,Pace
401441990,2022,1,Toledo,Long Island University,37.0,0.0,fbs,fcs,1534.0,,False,-37.0,Toledo
401431465,2022,1,Oklahoma Baptist,Ouachita Baptist,32.0,42.0,ii,ii,,,False,10.0,Ouachita Baptist
401431472,2022,1,Southeastern Oklahoma,Arkansas Tech,41.0,34.0,ii,ii,,,False,-7.0,Southeastern Oklahoma
401431479,2022,1,Southern Arkansas,Northwestern Oklahoma State,62.0,31.0,ii,ii,,,False,-31.0,Southern Arkansas
401431484,2022,1,Southern Nazarene,Arkansas-Monticello,26.0,40.0,ii,ii,,,False,14.0,Arkansas-Monticello
401431499,2022,1,Northern Michigan,McKendree,24.0,31.0,ii,ii,,,False,7.0,McKendree
401431509,2022,1,Missouri S&T,South Dakota Mines,20.0,43.0,ii,ii,,,False,23.0,South Dakota Mines
401431531,2022,1,Grand Valley State,Colorado Mines,25.0,22.0,ii,ii,,,False,-3.0,Grand Valley State
401431936,2022,1,Washburn,Lincoln (MO),45.0,3.0,ii,ii,,,False,-42.0,Washburn
401432152,2022,1,Wheeling Jesuit,Seton Hill College,25.0,11.0,ii,ii,,,False,-14.0,Wheeling Jesuit
401432383,2022,1,St. Anselm,Millersville,28.0,10.0,ii,ii,,,False,-18.0,St. Anselm
401432392,2022,1,Bemidji State,Minnesota State,34.0,37.0,ii,ii,,,False,3.0,Minnesota State
401432403,2022,1,Minnesota-Duluth,Southwest Minnesota State,31.0,21.0,ii,ii,,,False,-10.0,Minnesota-Duluth
401432412,2022,1,Minnesota St-Moorhead,Sioux Falls,14.0,27.0,ii,ii,,,False,13.0,Sioux Falls
401432429,2022,1,Northern State,Upper Iowa,30.0,0.0,ii,ii,,,False,-30.0,Northern State
401438595,2022,1,Gannon,Charleston (WV),47.0,13.0,ii,ii,,,False,-34.0,Gannon
401415610,2022,1,UCF,South Carolina State,56.0,10.0,fbs,fcs,1569.0,,False,-46.0,UCF
401426533,2022,1,Florida International,Bryant,38.0,37.0,fbs,fcs,1080.0,,False,-1.0,Florida International
401411092,2022,1,Pittsburgh,West Virginia,38.0,31.0,fbs,fbs,1667.0,1490.0,False,-7.0,Pittsburgh
401416569,2022,1,Oklahoma State,Central Michigan,58.0,44.0,fbs,fbs,1775.0,1536.0,False,-14.0,Oklahoma State
401431517,2022,1,Quincy,Glenville State,15.0,44.0,ii,ii,,,False,29.0,Glenville State
401431214,2022,1,Trine,Anderson (IN),38.0,0.0,iii,iii,,,False,-38.0,Trine
401418645,2022,1,Samford,Kennesaw State,27.0,17.0,fcs,fcs,,,False,-10.0,Samford
401424402,2022,1,New Hampshire,Monmouth,31.0,21.0,fcs,fcs,,,False,-10.0,New Hampshire
401432239,2022,1,Gardner-Webb,Limestone,56.0,21.0,fcs,ii,,,False,-35.0,Gardner-Webb
401430986,2022,1,Millsaps,Belhaven College,21.0,49.0,iii,iii,,,False,28.0,Belhaven College
401438660,2022,1,Lakeland University,Illinois College,20.0,38.0,iii,iii,,,False,18.0,Illinois College
401438604,2022,1,UVA-Wise,Ferrum,41.0,9.0,ii,iii,,,False,-32.0,UVA-Wise
401421156,2022,1,Furman,North Greenville,52.0,0.0,fcs,ii,,,False,-52.0,Furman
401425510,2022,1,East Tennessee State,Mars Hill,44.0,7.0,fcs,ii,,,False,-37.0,East Tennessee State
401432421,2022,1,Concordia-St. Paul,Augustana (SD),14.0,28.0,ii,ii,,,False,14.0,Augustana (SD)
401420840,2022,1,UT Martin,Western Illinois,42.0,25.0,fcs,fcs,,,False,-17.0,UT Martin
401431591,2022,1,Ferris State,Central Washington,36.0,20.0,ii,ii,,,False,-16.0,Ferris State
401411093,2022,1,Wake Forest,VMI,44.0,10.0,fbs,fcs,1640.0,,False,-34.0,Wake Forest
401431610,2022,1,Weber State,Western Oregon,41.0,5.0,fcs,ii,,,False,-36.0,Weber State
401405064,2022,1,Purdue,Penn State,31.0,35.0,fbs,fbs,1635.0,1670.0,False,4.0,Penn State
401416592,2022,1,Northern Illinois,Eastern Illinois,34.0,27.0,fbs,fcs,1376.0,,False,-7.0,Northern Illinois
401431457,2022,1,Henderson State,Southwestern Oklahoma,30.0,13.0,ii,ii,,,False,-17.0,Henderson State
401426537,2022,1,Missouri,Louisiana Tech,52.0,24.0,fbs,fbs,1404.0,1301.0,False,-28.0,Missouri
401433070,2022,1,Dickinson State,Black Hills State,2.0,17.0,,ii,,,True,15.0,Black Hills State
401431915,2022,1,Pittsburg State,Central Missouri State,21.0,10.0,ii,ii,,,False,-11.0,Pittsburg State
401431945,2022,1,Missouri Southern State,Nebraska-Kearney,7.0,24.0,ii,ii,,,False,17.0,Nebraska-Kearney
401432372,2022,1,Emporia State,Northeastern State,42.0,17.0,ii,ii,,,False,-25.0,Emporia State
401420877,2022,1,Southern Utah,St. Thomas (MN),44.0,13.0,fcs,fcs,,,False,-31.0,Southern Utah
401420880,2022,1,Tarleton State,Mississippi Valley State,29.0,13.0,fcs,fcs,,,False,-16.0,Tarleton State
401433087,2022,1,William Jewell College,Colorado Mesa,14.0,37.0,ii,ii,,,False,23.0,Colorado Mesa
401420806,2022,1,Central Arkansas,Missouri State,14.0,27.0,fcs,fcs,,,False,13.0,Missouri State
401431926,2022,1,Northwest Missouri State,Fort Hays State,33.0,19.0,ii,ii,,,False,-14.0,Northwest Missouri State
401418782,2022,1,Abilene Christian,Lamar,28.0,14.0,fcs,fcs,,,False,-14.0,Abilene Christian
401426534,2022,1,UAB,Alabama A&M,59.0,0.0,fbs,fcs,1546.0,,False,-59.0,UAB
401431886,2022,1,Angelo State,Chadron State,35.0,0.0,ii,ii,,,False,-35.0,Angelo State
401432370,2022,1,Missouri Western,Central Oklahoma,35.0,0.0,ii,ii,,,False,-35.0,Missouri Western
401421125,2022,1,Texas A&M-Commerce,Lincoln University (CA),52.0,7.0,fcs,,,,False,-45.0,Texas A&M-Commerce
401405060,2022,1,Minnesota,New Mexico State,38.0,0.0,fbs,fbs,1639.0,1192.0,False,-38.0,Minnesota
401403965,2022,1,Arizona State,Northern Arizona,40.0,3.0,fbs,fcs,1614.0,,False,-37.0,Arizona State
401415213,2022,1,San José State,Portland State,21.0,17.0,fbs,fcs,1338.0,,False,-4.0,San José State
401413224,2022,1,Fresno State,Cal Poly,35.0,7.0,fbs,fcs,1590.0,,False,-28.0,Fresno State
401424415,2022,1,Villanova,Lehigh,45.0,17.0,fcs,fcs,,,False,-28.0,Villanova
401433057,2022,1,West Chester,Bentley,17.0,16.0,ii,ii,,,False,-1.0,West Chester
401450192,2022,1,Salisbury,Albright,49.0,0.0,iii,iii,,,False,-49.0,Salisbury
401431040,2022,1,Curry,MIT,20.0,34.0,iii,iii,,,False,14.0,MIT
401426535,2022,1,Charlotte,William & Mary,24.0,41.0,fbs,fcs,1206.0,,False,17.0,William & Mary
401426330,2022,1,Old Dominion,Virginia Tech,20.0,17.0,fbs,fbs,1390.0,1412.0,False,-3.0,Old Dominion
401416591,2022,1,Michigan State,Western Michigan,35.0,13.0,fbs,fbs,1563.0,1538.0,False,-22.0,Michigan State
401438606,2022,1,Westfield State,Nichols,29.0,30.0,iii,iii,,,False,1.0,Nichols
401416590,2022,1,Eastern Michigan,Eastern Kentucky,42.0,34.0,fbs,fcs,1380.0,,False,-8.0,Eastern Michigan
401450139,2022,1,Alvernia University,Ursinus,27.0,59.0,iii,iii,,,False,32.0,Ursinus
401439542,2022,1,Worcester State College,Worcester Polytechnic,21.0,58.0,iii,iii,,,False,37.0,Worcester Polytechnic
401436997,2022,1,Franklin & Marshall,Lebanon Valley,26.0,7.0,iii,iii,,,False,-19.0,Franklin & Marshall
401435140,2022,1,Merchant Marine,FDU-Florham,7.0,17.0,iii,iii,,,False,10.0,FDU-Florham
401432654,2022,1,Carnegie Mellon,Whitworth,35.0,17.0,iii,iii,,,False,-18.0,Carnegie Mellon
401431107,2022,1,Hobart,Alfred,36.0,6.0,iii,iii,,,False,-30.0,Hobart
401438649,2022,1,Fitchburg State,Dean College,33.0,28.0,iii,iii,,,False,-5.0,Fitchburg State
401439539,2022,1,Springfield,Western New England,42.0,14.0,iii,iii,,,False,-28.0,Springfield
401435072,2022,1,Merrimack,Holy Cross,17.0,31.0,fcs,fcs,,,False,14.0,Holy Cross
401411094,2022,1,Duke,Temple,30.0,0.0,fbs,fbs,1168.0,1101.0,False,-30.0,Duke
401405061,2022,1,Indiana,Illinois,23.0,20.0,fbs,fbs,1330.0,1584.0,False,-3.0,Indiana
401404052,2022,1,Kansas,Tennessee Tech,56.0,10.0,fbs,fcs,1194.0,,False,-46.0,Kansas
401403966,2022,1,Colorado,TCU,13.0,38.0,fbs,fbs,1387.0,1436.0,False,25.0,TCU
401433013,2022,1,Assumption,Kutztown,3.0,0.0,ii,ii,,,False,-3.0,Assumption
401431050,2022,1,UMass Dartmouth,Husson,35.0,14.0,iii,iii,,,False,-21.0,UMass Dartmouth
401403865,2022,1,Texas A&M,Sam Houston State,31.0,0.0,fbs,fcs,1708.0,,False,-31.0,Texas A&M
401405066,2022,1,Maryland,Buffalo,31.0,10.0,fbs,fbs,1496.0,1382.0,False,-21.0,Maryland
