id,season,week,home_team,away_team,home_points,away_points,home_division,away_division,home_pregame_elo,away_pregame_elo,neutral_site,point_diff,winner
401128622,2019,1,Colgate,Villanova,14,34,fcs,fcs,,,False,20,Villanova
401127303,2019,1,Samford,Youngstown State,22,45,fcs,fcs,,,True,23,Youngstown State
401110723,2019,1,Florida,Miami,24,20,fbs,fbs,1683.0,1611.0,True,-4,Florida
401114164,2019,1,Hawai'i,Arizona,45,38,fbs,fbs,1281.0,1467.0,False,-7,Hawai'i
401128597,2019,1,Morehead State,Union College,44,7,fcs,,,,False,-37,Morehead State
401117855,2019,1,Connecticut,Wagner,24,21,fbs,fcs,,,False,-3,Connecticut
401119255,2019,1,Buffalo,Robert Morris,38,10,fbs,fcs,,,False,-28,Buffalo
401128370,2019,1,Murray State,Pikeville,59,20,fcs,,,,False,-39,Murray State
401119254,2019,1,Bowling Green,Morgan State,46,3,fbs,fcs,,,False,-43,Bowling Green
401128490,2019,1,Chattanooga,Eastern Illinois,24,10,fcs,fcs,,,False,-14,Chattanooga
401127042,2019,1,Richmond,Jacksonville,38,19,fcs,fcs,,,False,-19,Richmond
401127043,2019,1,Stony Brook,Bryant,35,10,fcs,fcs,,,False,-25,Stony Brook
401128354,2019,1,Eastern Kentucky,Valparaiso,53,7,fcs,fcs,,,False,-46,Eastern Kentucky
401127039,2019,1,Delaware,Delaware State,31,13,fcs,fcs,,,False,-18,Delaware
401117854,2019,1,Cincinnati,UCLA,24,14,fbs,fbs,1625.0,1431.0,False,-10,Cincinnati
401127297,2019,1,Southeast Missouri State,Southern Illinois,44,26,fcs,fcs,,,False,-18,Southeast Missouri State
401117853,2019,1,UCF,Florida A&M,62,0,fbs,fcs,,,False,-62,UCF
401114246,2019,1,Western Kentucky,Central Arkansas,28,35,fbs,fcs,,,False,7,Central Arkansas
401135910,2019,1,Charlotte,Gardner-Webb,49,28,fbs,fcs,,,False,-21,Charlotte
401128724,2019,1,UT Martin,Northwestern State,42,20,fcs,fcs,,,False,-22,UT Martin
401114237,2019,1,UAB,Alabama State,24,19,fbs,fcs,,,False,-5,UAB
401128709,2019,1,Lamar,Bethel (TN),65,16,fcs,,,,False,-49,Lamar
401128362,2019,1,Southeastern Louisiana,Jacksonville State,35,14,fcs,fcs,,,False,-21,Southeastern Louisiana
401127240,2019,1,Austin Peay,North Carolina Central,41,10,fcs,fcs,,,False,-31,Austin Peay
401127029,2019,1,North Alabama,Western Illinois,26,17,fcs,fcs,,,False,-9,North Alabama
401111653,2019,1,Clemson,Georgia Tech,52,14,fbs,fbs,2092.0,1571.0,False,-38,Clemson
401114236,2019,1,Tulane,Florida International,42,14,fbs,fbs,1451.0,1471.0,False,-28,Tulane
401110731,2019,1,Texas A&M,Texas State,41,7,fbs,fbs,1739.0,1217.0,False,-34,Texas A&M
401119253,2019,1,Central Michigan,Albany,38,21,fbs,fcs,,,False,-17,Central Michigan
401126954,2019,1,Northern Arizona,Missouri State,37,23,fcs,fcs,,,False,-14,Northern Arizona
401112229,2019,1,Minnesota,South Dakota State,28,21,fbs,fcs,,,False,-7,Minnesota
