id,season,week,home_team,away_team,home_points,away_points,home_division,away_division,home_pregame_elo,away_pregame_elo,neutral_site,point_diff,winner
401328230,2021,1,Morgan State,Towson,0,31,fcs,fcs,,,False,31,Towson
401287887,2021,1,Iowa State,Northern Iowa,16,10,fbs,fcs,,,False,-6,Iowa State
401287892,2021,1,Texas,Louisiana,38,18,fbs,fbs,1767.0,1645.0,False,-20,Texas
401309842,2021,1,USC,San José State,30,7,fbs,fbs,1628.0,1513.0,False,-23,USC
401286294,2021,1,Liberty,Campbell,48,7,fbs,fcs,,,False,-41,Liberty
401309600,2021,1,Georgia Southern,Gardner-Webb,30,25,fbs,fcs,,,False,-5,Georgia Southern
401328616,2021,1,Alabama State,Miles,14,13,fcs,ii,,,False,-1,Alabama State
401357798,2021,1,Stetson,Warner,54,14,fcs,,,,False,-40,Stetson
401328527,2021,1,Indiana Wesleyan,Valparaiso,28,10,,fcs,,,False,-18,Indiana Wesleyan
401327988,2021,1,Western Carolina,Eastern Kentucky,28,31,fcs,fcs,,,False,3,Eastern Kentucky
401328192,2021,1,James Madison,Morehead State,68,10,fcs,fcs,,,False,-58,James Madison
401328210,2021,1,Rhode Island,Bryant,45,21,fcs,fcs,,,False,-24,Rhode Island
401332299,2021,1,Sacred Heart,Bucknell,21,0,fcs,fcs,,,False,-21,Sacred Heart
401327953,2021,1,Lincoln (PA),Lock Haven,0,20,ii,ii,,,False,20,Lock Haven
401327961,2021,1,Virginia State,Lenoir-Rhyne,7,48,ii,ii,,,False,41,Lenoir-Rhyne
401329085,2021,1,Benedict College,Allen,45,12,ii,ii,,,False,-33,Benedict College
401329092,2021,1,Livingstone,Clark Atlanta,10,13,ii,ii,,,False,3,Clark Atlanta
401329190,2021,1,Clarion,Lake Erie College,26,31,ii,ii,,,False,5,Lake Erie College
401332022,2021,1,Mercyhurst,Alderson-Broaddus,18,3,ii,ii,,,False,-15,Mercyhurst
401328015,2021,1,Hampton,Virginia Union,42,28,fcs,ii,,,False,-14,Hampton
401329000,2021,1,West Alabama,Morehouse,48,7,ii,ii,,,False,-41,West Alabama
401328977,2021,1,Saginaw Valley,Texas A&M-Kingsville,13,9,ii,ii,,,False,-4,Saginaw Valley
401329707,2021,1,St. Xavier (IL),Indianapolis,10,34,,ii,,,False,24,Indianapolis
401328345,2021,1,Harding,East Central,28,0,ii,ii,,,False,-28,Harding
401328944,2021,1,Valdosta State,Savannah State,53,7,ii,ii,,,False,-46,Valdosta State
401328022,2021,1,Stephen F. Austin,Tarleton State,20,10,fcs,fcs,,,False,-10,Stephen F. Austin
401328144,2021,1,North Alabama,Southeastern Louisiana,28,49,fcs,fcs,,,False,21,Southeastern Louisiana
401328323,2021,1,Alabama A&M,South Carolina State,42,41,fcs,fcs,,,False,-1,Alabama A&M
401329394,2021,1,Northeastern State,Emporia State,7,38,ii,ii,,,False,31,Emporia State
401329023,2021,1,Adams State,Western New Mexico,17,35,ii,ii,,,False,18,Western New Mexico
401329008,2021,1,North Greenville,Limestone,37,16,ii,ii,,,False,-21,North Greenville
401309598,2021,1,Arkansas State,Central Arkansas,40,21,fbs,fcs,,,False,-19,Arkansas State
401328634,2021,1,Arkansas-Pine Bluff,Lane,34,16,fcs,ii,,,False,-18,Arkansas-Pine Bluff
401282173,2021,1,Middle Tennessee,Monmouth,50,15,fbs,fcs,,,False,-35,Middle Tennessee
401281951,2021,1,South Carolina,Eastern Illinois,46,0,fbs,fcs,,,False,-46,South Carolina
401281944,2021,1,Auburn,Akron,60,10,fbs,fbs,1665.0,1103.0,False,-50,Auburn
401300998,2021,1,SMU,Abilene Christian,56,9,fbs,fcs,,,False,-47,SMU
401309543,2021,1,Toledo,Norfolk State,49,10,fbs,fcs,,,False,-39,Toledo
401282611,2021,1,Ohio,Syracuse,9,29,fbs,fbs,1564.0,1358.0,False,20,Syracuse
401282819,2021,1,Purdue,Oregon State,30,21,fbs,fbs,1470.0,1449.0,False,-9,Purdue
401287886,2021,1,Houston,Texas Tech,21,38,fbs,fbs,1495.0,1455.0,True,17,Texas Tech
401287890,2021,1,Oklahoma State,Missouri State,23,16,fbs,fcs,,,False,-7,Oklahoma State
401287893,2021,1,Texas State,Baylor,20,29,fbs,fbs,1269.0,1525.0,False,9,Baylor
401300997,2021,1,Memphis,Nicholls,42,17,fbs,fcs,,,False,-25,Memphis
401309602,2021,1,Troy,Southern,55,3,fbs,fcs,,,False,-52,Troy
401282175,2021,1,North Texas,Northwestern State,44,14,fbs,fcs,,,False,-30,North Texas
401282610,2021,1,Georgia Tech,Northern Illinois,21,22,fbs,fbs,1370.0,1304.0,False,1,Northern Illinois
401281945,2021,1,Florida,Florida Atlantic,35,14,fbs,fbs,1700.0,1505.0,False,-21,Florida
401282179,2021,1,Illinois,UT San Antonio,30,37,fbs,fbs,1411.0,1445.0,False,7,UT San Antonio
401281946,2021,1,Clemson,Georgia,3,10,fbs,fbs,1942.0,1800.0,True,7,Georgia
401328327,2021,1,Illinois State,Butler,49,7,fcs,fcs,,,False,-42,Illinois State
401282613,2021,1,Virginia,William & Mary,43,0,fbs,fcs,,,False,-43,Virginia
401282054,2021,1,Vanderbilt,East Tennessee State,3,23,fbs,fcs,,,False,20,East Tennessee State
401282053,2021,1,Texas A&M,Kent State,41,10,fbs,fbs,1745.0,1441.0,False,-31,Texas A&M
401287891,2021,1,TCU,Duquesne,45,3,fbs,fcs,,,False,-42,TCU
401282177,2021,1,South Alabama,Southern Mississippi,31,7,fbs,fbs,1266.0,1360.0,False,-24,South Alabama
401309839,2021,1,Washington,Montana,7,13,fbs,fcs,,,False,6,Montana
401328678,2021,1,Texas Southern,Prairie View,17,40,fcs,fcs,,,False,23,Prairie View
401281948,2021,1,UCLA,LSU,38,27,fbs,fbs,1605.0,1671.0,False,-11,UCLA
401282178,2021,1,UTEP,Bethune-Cookman,38,28,fbs,fcs,,,False,-10,UTEP
401327977,2021,1,Utah Tech,Sacramento State,7,19,fcs,fcs,,,False,12,Sacramento State
401309837,2021,1,California,Nevada,17,22,fbs,fbs,1461.0,1488.0,False,5,Nevada
401309841,2021,1,Arizona,BYU,16,24,fbs,fbs,1278.0,1837.0,True,8,BYU
401310699,2021,1,San Diego State,New Mexico State,28,10,fbs,fbs,1578.0,1182.0,False,-18,San Diego State
401309840,2021,1,Washington State,Utah State,23,26,fbs,fbs,1511.0,1319.0,False,3,Utah State
401310698,2021,1,Hawai'i,Portland State,49,35,fbs,fcs,,,False,-14,Hawai'i
401328657,2021,1,Florida A&M,Jackson State,6,7,fcs,fcs,,,False,1,Jackson State
401328426,2021,1,Grambling,Tennessee State,16,10,fcs,fcs,,,False,-6,Grambling
401329118,2021,1,Tuskegee,Fort Valley State,0,30,ii,ii,,,False,30,Fort Valley State
401282614,2021,1,Florida State,Notre Dame,38,41,fbs,fbs,1355.0,1783.0,False,3,Notre Dame
401282055,2021,1,Ole Miss,Louisville,43,24,fbs,fbs,1576.0,1559.0,True,-19,Ole Miss
401329384,2021,2,Glenville State,Concord,17,10,ii,ii,,,False,-7,Glenville State
401329652,2021,2,Mars Hill,Virginia Lynchburg,50,14,ii,,,,False,-36,Mars Hill
401341940,2021,2,Charleston (WV),Fairmont State,27,6,ii,ii,,,False,-21,Charleston (WV)
401329341,2021,2,Washburn,Central Missouri State,29,10,ii,ii,,,False,-19,Washburn
401329412,2021,2,Wheeling Jesuit,Notre Dame College,15,31,ii,ii,,,False,16,Notre Dame College
401329086,2021,2,Benedict College,Edward Waters,44,3,ii,ii,,,False,-41,Benedict College
401329405,2021,2,Missouri Western,Fort Hays State,38,31,ii,ii,,,False,-7,Missouri Western
401347693,2021,2,Pace,American International,33,40,ii,ii,,,False,7,American International
401287896,2021,2,Coastal Carolina,Kansas,49,22,fbs,fbs,1636.0,1161.0,False,-27,Coastal Carolina
401282616,2021,2,Duke,North Carolina A&T,45,17,fbs,fcs,,,False,-28,Duke
401282191,2021,2,Boise State,UTEP,54,13,fbs,fbs,1599.0,1301.0,False,-41,Boise State
401310701,2021,2,Utah State,North Dakota,48,24,fbs,fcs,,,False,-24,Utah State
401282624,2021,2,Virginia,Illinois,42,14,fbs,fbs,1509.0,1400.0,False,-28,Virginia
401309545,2021,2,Kent State,VMI,60,10,fbs,fcs,,,False,-50,Kent State
401282193,2021,2,Army,Western Kentucky,38,35,fbs,fbs,1625.0,1399.0,False,-3,Army
401282809,2021,2,Ohio State,Oregon,28,35,fbs,fbs,1908.0,1700.0,False,7,Oregon
401282804,2021,2,Northwestern,Indiana State,24,6,fbs,fcs,,,False,-18,Northwestern
401282790,2021,2,Minnesota,Miami (OH),31,26,fbs,fbs,1582.0,1373.0,False,-5,Minnesota
401282783,2021,2,Michigan State,Youngstown State,42,14,fbs,fcs,,,False,-28,Michigan State
401282625,2021,2,Wake Forest,Norfolk State,41,16,fbs,fcs,,,False,-25,Wake Forest
401282065,2021,2,East Carolina,South Carolina,17,20,fbs,fbs,1396.0,1390.0,False,3,South Carolina
401282618,2021,2,Georgia Tech,Kennesaw State,45,17,fbs,fcs,,,False,-28,Georgia Tech
401287899,2021,2,Oklahoma State,Tulsa,28,23,fbs,fbs,1661.0,1525.0,False,-5,Oklahoma State
401282058,2021,2,Auburn,Alabama State,62,0,fbs,fcs,,,False,-62,Auburn
401282066,2021,2,Tennessee,Pittsburgh,34,41,fbs,fbs,1524.0,1609.0,False,7,Pittsburgh
401329358,2021,2,Gannon,Shepherd,26,56,ii,ii,,,False,30,Shepherd
401329366,2021,2,Edinboro,Shippensburg,9,30,ii,ii,,,False,21,Shippensburg
401329419,2021,2,Mercyhurst,West Chester,10,56,ii,ii,,,False,46,West Chester
401328707,2021,2,Wayne State (MI),Truman State,9,27,ii,ii,,,False,18,Truman State
401327954,2021,2,Lincoln (PA),Central State,7,19,ii,ii,,,False,12,Central State
401327915,2021,2,Bowie State,Saginaw Valley,28,19,ii,ii,,,False,-9,Bowie State
401282059,2021,2,South Florida,Florida,20,42,fbs,fbs,1146.0,1730.0,False,22,Florida
401328226,2021,2,Colgate,Stony Brook,3,24,fcs,fcs,,,False,21,Stony Brook
401334788,2021,2,California (PA),Lock Haven,59,0,ii,ii,,,False,-59,California (PA)
401334757,2021,2,Kentucky State,Kentucky Wesleyan,25,26,ii,ii,,,False,1,Kentucky Wesleyan
401329474,2021,2,Franklin Pierce,Lake Erie College,20,31,ii,ii,,,False,11,Lake Erie College
401329191,2021,2,Clarion,Millersville,17,21,ii,ii,,,False,4,Millersville
401329152,2021,2,Concordia-St. Paul,Upper Iowa,24,6,ii,ii,,,False,-18,Concordia-St. Paul
401329038,2021,2,Minnesota St-Moorhead,Winona State,13,27,ii,ii,,,False,14,Winona State
401328974,2021,2,Tiffin,Northwood (MI),40,6,ii,ii,,,False,-34,Tiffin
401328968,2021,2,Northern Michigan,UW-Oshkosh,10,28,ii,iii,,,False,18,UW-Oshkosh
401328413,2021,2,Dayton,Eastern Illinois,17,10,fcs,fcs,,,False,-7,Dayton
401332383,2021,2,Tusculum,Chowan,38,46,ii,ii,,,False,8,Chowan
401348193,2021,2,Ohio Dominican,Virginia State,10,7,ii,ii,,,False,-3,Ohio Dominican
401341491,2021,2,Erskine,Barton College,25,38,ii,ii,,,False,13,Barton College
401332023,2021,2,Alderson-Broaddus,West Liberty,0,24,ii,ii,,,False,24,West Liberty
401301000,2021,2,Tulane,Morgan State,69,20,fbs,fcs,,,False,-49,Tulane
401344438,2021,2,Assumption,Bentley,28,40,ii,ii,,,False,12,Bentley
401328955,2021,2,Michigan Tech,St. Thomas (MN),9,12,ii,fcs,,,False,3,St. Thomas (MN)
401327925,2021,2,Elizabeth City State,Bluefield,27,35,ii,ii,,,False,8,Bluefield
401309547,2021,2,Northern Illinois,Wyoming,43,50,fbs,fbs,1308.0,1556.0,False,7,Wyoming
401328287,2021,2,Delaware State,Georgetown,14,20,fcs,fcs,,,False,6,Georgetown
401309753,2021,2,Ohio,Duquesne,26,28,fbs,fcs,,,False,2,Duquesne
401282622,2021,2,Syracuse,Rutgers,7,17,fbs,fbs,1433.0,1523.0,False,10,Rutgers
401328521,2021,2,Morehead State,Point University,62,9,fcs,,,,False,-53,Morehead State
401282186,2021,2,Virginia Tech,Middle Tennessee,35,14,fbs,fbs,1556.0,1315.0,False,-21,Virginia Tech
401328532,2021,2,Southern Nazarene,Ouachita Baptist,3,41,ii,ii,,,False,38,Ouachita Baptist
401329001,2021,2,Tuskegee,West Alabama,7,33,ii,ii,,,False,26,West Alabama
401329201,2021,2,Indiana (PA),Kutztown,29,26,ii,ii,,,False,-3,Indiana (PA)
401329319,2021,2,Colorado Mines,New Mexico Highlands,31,21,ii,ii,,,False,-10,Colorado Mines
401329462,2021,2,Western New Mexico,Western State,14,49,ii,ii,,,False,35,Western State
401332007,2021,2,Quincy,Iowa Wesleyan,59,27,ii,,,,False,-32,Quincy
401341944,2021,2,West Virginia State,Frostburg State,21,34,ii,ii,,,False,13,Frostburg State
401328485,2021,2,Holy Cross,Merrimack,21,35,fcs,fcs,,,False,14,Merrimack
401328221,2021,2,Richmond,Lehigh,31,3,fcs,fcs,,,False,-28,Richmond
401328119,2021,2,The Citadel,Charleston Southern,21,38,fcs,fcs,,,False,17,Charleston Southern
401328075,2021,2,South Dakota,Northern Arizona,34,7,fcs,fcs,,,False,-27,South Dakota
401282705,2021,2,Notre Dame,Toledo,32,29,fbs,fbs,1764.0,1443.0,False,-3,Notre Dame
401328459,2021,2,Tennessee Tech,Furman,0,26,fcs,fcs,,,False,26,Furman
401309548,2021,2,Central Michigan,Robert Morris,45,0,fbs,fcs,,,False,-45,Central Michigan
401333045,2021,2,Bemidji State,Wayne State (NE),38,28,ii,ii,,,False,-10,Bemidji State
401329457,2021,2,Missouri Southern State,Northeastern State,17,21,ii,ii,,,False,4,Northeastern State
401282820,2021,2,Connecticut,Purdue,0,49,fbs,fbs,1122.0,1483.0,False,49,Purdue
401332310,2021,2,Wagner,Central Connecticut,19,21,fcs,fcs,,,False,2,Central Connecticut
401329126,2021,2,University of Mary,Augustana (SD),20,43,ii,ii,,,False,23,Augustana (SD)
401359755,2021,2,Chadron State,Angelo State,24,28,ii,ii,,,False,4,Angelo State
401359754,2021,2,Missouri S&T,Arkansas Baptist,71,0,ii,,,,False,-71,Missouri S&T
