id,season,week,home_team,away_team,home_points,away_points,home_division,away_division,home_pregame_elo,away_pregame_elo,neutral_site,point_diff,winner
400950977,2017,1,New Hampshire,Maine,24,23,fcs,fcs,,,False,-1,New Hampshire
400941787,2017,1,Cincinnati,Austin Peay,26,14,fbs,fcs,,,False,-12,Cincinnati
400944889,2017,1,Toledo,Elon,47,13,fbs,fcs,,,False,-34,Toledo
400944826,2017,1,Georgia State,Tennessee State,10,17,fbs,fcs,,,False,7,Tennessee State
400944890,2017,1,Central Michigan,Rhode Island,30,27,fbs,fcs,,,False,-3,Central Michigan
400935248,2017,1,Utah,North Dakota,37,16,fbs,fcs,,,False,-21,Utah
400941788,2017,1,Connecticut,Holy Cross,27,20,fbs,fcs,,,False,-7,Connecticut
400934493,2017,1,Oklahoma State,Tulsa,59,24,fbs,fbs,1727.0,1665.0,False,-35,Oklahoma State
400935229,2017,1,Indiana,Ohio State,21,49,fbs,fbs,1511.0,1966.0,False,28,Ohio State
400952339,2017,1,Nicholls,McNeese,37,35,fcs,fcs,,,False,-2,Nicholls
400951086,2017,1,South Dakota State,Duquesne,51,13,fcs,fcs,,,False,-38,South Dakota State
400933828,2017,1,Arkansas,Florida A&M,49,7,fbs,fcs,,,True,-42,Arkansas
400950829,2017,1,Idaho State,Western Oregon,37,6,fcs,ii,,,False,-31,Idaho State
400944827,2017,1,Idaho,Sacramento State,28,6,fbs,fcs,,,False,-22,Idaho
400941789,2017,1,Memphis,Louisiana Monroe,37,29,fbs,fbs,1638.0,1142.0,False,-8,Memphis
400935247,2017,1,Arizona State,New Mexico State,37,31,fbs,fbs,1411.0,1193.0,False,-6,Arizona State
400934570,2017,1,Army,Fordham,64,6,fbs,fcs,,,False,-58,Army
400944891,2017,1,Eastern Michigan,Charlotte,24,7,fbs,fbs,1305.0,1193.0,False,-17,Eastern Michigan
400980886,2017,1,Sam Houston State,Richmond,48,34,fcs,fcs,,,False,-14,Sam Houston State
400937451,2017,1,Syracuse,Central Connecticut,50,7,fbs,fcs,,,False,-43,Syracuse
400935250,2017,1,Rutgers,Washington,14,30,fbs,fbs,1169.0,1913.0,False,16,Washington
400935249,2017,1,Colorado,Colorado State,17,3,fbs,fbs,1599.0,1613.0,True,-14,Colorado
400938592,2017,1,Florida Atlantic,Navy,19,42,fbs,fbs,1214.0,1632.0,False,23,Navy
400935231,2017,1,Wisconsin,Utah State,59,10,fbs,fbs,1779.0,1386.0,False,-49,Wisconsin
400937446,2017,1,Northern Illinois,Boston College,20,23,fbs,fbs,1479.0,1411.0,False,3,Boston College
400951234,2017,1,Robert Morris,Dayton,13,10,fcs,fcs,,,False,-3,Robert Morris
400951246,2017,1,St Francis (PA),Lock Haven,69,3,fcs,ii,,,False,-66,St Francis (PA)
400937447,2017,1,Clemson,Kent State,56,3,fbs,fbs,1977.0,1265.0,False,-53,Clemson
400935232,2017,1,Illinois,Ball State,24,21,fbs,fbs,1317.0,1320.0,False,-3,Illinois
400934495,2017,1,Texas,Maryland,41,51,fbs,fbs,1540.0,1369.0,False,10,Maryland
400935233,2017,1,Iowa,Wyoming,24,3,fbs,fbs,1607.0,1429.0,False,-21,Iowa
400935237,2017,1,Penn State,Akron,52,0,fbs,fbs,1746.0,1309.0,False,-52,Penn State
400935234,2017,1,Michigan State,Bowling Green,35,10,fbs,fbs,1572.0,1348.0,False,-25,Michigan State
400933836,2017,1,Missouri,Missouri State,72,43,fbs,fcs,,,False,-29,Missouri
400935256,2017,1,North Carolina,California,30,35,fbs,fbs,1666.0,1521.0,False,5,California
400951014,2017,1,Lehigh,Villanova,35,38,fcs,fcs,,,False,3,Villanova
400937449,2017,1,Miami,Bethune-Cookman,41,13,fbs,fcs,,,False,-28,Miami
400937450,2017,1,Pittsburgh,Youngstown State,28,21,fbs,fcs,,,False,-7,Pittsburgh
400935254,2017,1,Oregon State,Portland State,35,32,fbs,fcs,,,False,-3,Oregon State
400945246,2017,1,Air Force,VMI,62,0,fbs,fcs,,,False,-62,Air Force
400951211,2017,1,Bryant,Merrimack,49,41,fcs,ii,,,False,-8,Bryant
400933837,2017,1,South Carolina,NC State,35,28,fbs,fbs,1452.0,1583.0,True,-7,South Carolina
400950937,2017,1,Monmouth,Lafayette,31,12,fcs,fcs,,,False,-19,Monmouth
400950837,2017,1,Montana,Valparaiso,45,23,fcs,fcs,,,False,-22,Montana
400935236,2017,1,Northwestern,Nevada,31,20,fbs,fbs,1577.0,1406.0,False,-11,Northwestern
400933830,2017,1,Florida,Michigan,17,33,fbs,fbs,1665.0,1922.0,True,16,Michigan
400938597,2017,1,UAB,Alabama A&M,38,7,fbs,fcs,,,False,-31,UAB
400934573,2017,1,Notre Dame,Temple,49,16,fbs,fbs,1650.0,1659.0,False,-33,Notre Dame
400951069,2017,1,North Dakota State,Mississippi Valley State,72,7,fcs,fcs,,,False,-65,North Dakota State
400934492,2017,1,Oklahoma,UTEP,56,7,fbs,fbs,1865.0,1228.0,False,-49,Oklahoma
400937452,2017,1,Virginia,William & Mary,28,10,fbs,fcs,,,False,-18,Virginia
400944830,2017,1,Boise State,Troy,24,13,fbs,fbs,1609.0,1474.0,False,-11,Boise State
400934496,2017,1,Texas Tech,Eastern Washington,56,10,fbs,fcs,,,False,-46,Texas Tech
400933835,2017,1,Mississippi State,Charleston Southern,49,0,fbs,fcs,,,False,-49,Mississippi State
400941791,2017,1,South Florida,Stony Brook,31,17,fbs,fcs,,,False,-14,South Florida
400933832,2017,1,Southern Mississippi,Kentucky,17,24,fbs,fbs,1434.0,1491.0,False,7,Kentucky
400950886,2017,1,Northern Colorado,College of Idaho,41,14,fcs,,,,False,-27,Northern Colorado
400952299,2017,1,San Diego,Western New Mexico,34,20,fcs,ii,,,False,-14,San Diego
400935252,2017,1,USC,Western Michigan,49,31,fbs,fbs,1799.0,1728.0,False,-18,USC
400951375,2017,1,Wofford,Furman,24,23,fcs,fcs,,,False,-1,Wofford
400952236,2017,1,Norfolk State,Virginia State,10,14,fcs,ii,,,False,4,Virginia State
400951327,2017,1,Bucknell,Marist,45,6,fcs,fcs,,,False,-39,Bucknell
400950913,2017,1,Gardner-Webb,North Carolina A&T,3,45,fcs,fcs,,,False,42,North Carolina A&T
400951010,2017,1,Towson,Morgan State,10,0,fcs,fcs,,,False,-10,Towson
400938596,2017,1,Old Dominion,Albany,31,17,fbs,fcs,,,False,-14,Old Dominion
400951367,2017,1,The Citadel,Newberry,31,14,fcs,ii,,,False,-17,The Citadel
400951240,2017,1,Sacred Heart,Stetson,42,3,fcs,fcs,,,False,-39,Sacred Heart
400941790,2017,1,East Carolina,James Madison,14,34,fbs,fcs,1340.0,1419.0,False,20,James Madison
400937448,2017,1,Duke,North Carolina Central,60,7,fbs,fcs,,,False,-53,Duke
400933831,2017,1,Georgia,Appalachian State,31,10,fbs,fbs,1605.0,1587.0,False,-21,Georgia
400938594,2017,1,Marshall,Miami (OH),31,26,fbs,fbs,1300.0,1375.0,False,-5,Marshall
400953997,2017,1,Arkansas-Pine Bluff,Morehouse,23,10,fcs,ii,,,False,-13,Arkansas-Pine Bluff
400944828,2017,1,Louisiana,Southeastern Louisiana,51,48,fbs,fcs,,,False,-3,Louisiana
400951081,2017,1,Drake,South Dakota,7,77,fcs,fcs,,,False,70,South Dakota
400951358,2017,1,East Tennessee State,Limestone,31,10,fcs,ii,,,False,-21,East Tennessee State
400951400,2017,1,Alcorn State,Miles,50,21,fcs,ii,,,False,-29,Alcorn State
400938593,2017,1,Louisiana Tech,Northwestern State,52,24,fbs,fcs,,,False,-28,Louisiana Tech
400938595,2017,1,North Texas,Lamar,59,14,fbs,fcs,,,False,-45,North Texas
400938888,2017,1,Coastal Carolina,UMass,38,28,fbs,fbs,1453.0,1228.0,False,-10,Coastal Carolina
400944829,2017,1,Texas State,Houston Christian,20,11,fbs,fcs,,,False,-9,Texas State
400944892,2017,1,Ohio,Hampton,59,0,fbs,fcs,,,False,-59,Ohio
400952271,2017,1,Davidson,Brevard College,30,7,fcs,iii,,,False,-23,Davidson
400938599,2017,1,Western Kentucky,Eastern Kentucky,31,17,fbs,fcs,,,False,-14,Western Kentucky
400934490,2017,1,Kansas,Southeast Missouri State,38,16,fbs,fcs,,,False,-22,Kansas
400934489,2017,1,Baylor,Liberty,45,48,fbs,fcs,1571.0,1401.0,False,3,Liberty
400941792,2017,1,SMU,Stephen F. Austin,58,14,fbs,fcs,,,False,-44,SMU
400934491,2017,1,Kansas State,Central Arkansas,55,19,fbs,fcs,,,False,-36,Kansas State
400933834,2017,1,Ole Miss,South Alabama,47,27,fbs,fbs,1567.0,1330.0,False,-20,Ole Miss
400935238,2017,1,Purdue,Louisville,28,35,fbs,fbs,1275.0,1748.0,True,7,Louisville
400933829,2017,1,Auburn,Georgia Southern,41,7,fbs,fbs,1769.0,1439.0,False,-34,Auburn
400951045,2017,1,Illinois State,Butler,45,0,fcs,fcs,,,False,-45,Illinois State
400945251,2017,1,San José State,Cal Poly,34,13,fbs,fcs,,,False,-21,San José State
400933827,2017,1,Alabama,Florida State,24,7,fbs,fbs,2054.0,1737.0,True,-17,Alabama
400934494,2017,1,TCU,Jackson State,63,0,fbs,fcs,,,False,-63,TCU
400933839,2017,1,Middle Tennessee,Vanderbilt,6,28,fbs,fbs,1367.0,1507.0,False,22,Vanderbilt
400945247,2017,1,New Mexico,Abilene Christian,38,14,fbs,fcs,,,False,-24,New Mexico
400950902,2017,1,Weber State,Montana-Western,76,0,fcs,,,,False,-76,Weber State
400953990,2017,1,Alabama State,Tuskegee,6,14,fcs,ii,,,False,8,Tuskegee
400941793,2017,1,Tulane,Grambling,43,14,fbs,fcs,,,False,-29,Tulane
400935235,2017,1,Nebraska,Arkansas State,43,36,fbs,fbs,1519.0,1545.0,False,-7,Nebraska
400934488,2017,1,Iowa State,Northern Iowa,42,24,fbs,fcs,,,False,-18,Iowa State
400935253,2017,1,Oregon,Southern Utah,77,21,fbs,fcs,,,False,-56,Oregon
400945250,2017,1,San Diego State,UC Davis,38,17,fbs,fcs,,,False,-21,San Diego State
400945252,2017,1,UNLV,Howard,40,43,fbs,fcs,,,False,3,Howard
400933833,2017,1,LSU,BYU,27,0,fbs,fbs,1815.0,1653.0,True,-27,LSU
400945248,2017,1,Fresno State,Incarnate Word,66,0,fbs,fcs,,,False,-66,Fresno State
400935255,2017,1,Washington State,Montana State,31,0,fbs,fcs,,,False,-31,Washington State
400935251,2017,1,Arizona,Northern Arizona,62,24,fbs,fcs,,,False,-38,Arizona
400945249,2017,1,Hawai'i,Western Carolina,41,18,fbs,fcs,,,False,-23,Hawai'i
400952251,2017,1,Southern,South Carolina State,14,8,fcs,fcs,,,False,-6,Southern
400933838,2017,1,UCLA,Texas A&M,45,44,fbs,fbs,1521.0,1651.0,False,-1,UCLA
400934497,2017,1,Virginia Tech,West Virginia,31,24,fbs,fbs,1743.0,1652.0,True,-7,Virginia Tech
400933840,2017,1,Georgia Tech,Tennessee,41,42,fbs,fbs,1589.0,1653.0,True,1,Tennessee
400951387,2017,2,Samford,West Alabama,49,41,fcs,ii,,,False,-8,Samford
400951510,2017,2,Prairie View,Sam Houston State,31,44,fcs,fcs,,,False,13,Sam Houston State
400945253,2017,2,Utah State,Idaho State,51,13,fbs,fcs,,,False,-38,Utah State
400952323,2017,2,Texas Southern,Houston Christian,17,24,fcs,fcs,,,False,7,Houston Christian
400938600,2017,2,Florida International,Alcorn State,17,10,fbs,fcs,,,True,-7,Florida International
400951537,2017,2,Hampton,Delaware State,28,15,fcs,fcs,,,False,-13,Hampton
400934503,2017,2,South Alabama,Oklahoma State,7,44,fbs,fbs,1307.0,1817.0,False,37,Oklahoma State
400935239,2017,2,Purdue,Ohio,44,21,fbs,fbs,1296.0,1448.0,False,-23,Purdue
400934501,2017,2,Kansas State,Charlotte,55,7,fbs,fbs,1669.0,1166.0,False,-48,Kansas State
400950945,2017,2,Presbyterian College,The Citadel,7,48,fcs,fcs,,,False,41,The Citadel
400951247,2017,2,St Francis (PA),Wagner,31,6,fcs,fcs,,,False,-25,St Francis (PA)
400935348,2017,2,Wisconsin,Florida Atlantic,31,14,fbs,fbs,1873.0,1199.0,False,-17,Wisconsin
400934499,2017,2,Iowa State,Iowa,41,44,fbs,fbs,1528.0,1639.0,False,3,Iowa
400934505,2017,2,West Virginia,East Carolina,56,20,fbs,fbs,1642.0,1298.0,False,-36,West Virginia
400937456,2017,2,North Carolina,Louisville,35,47,fbs,fbs,1647.0,1727.0,False,12,Louisville
400935243,2017,2,Michigan,Cincinnati,36,14,fbs,fbs,1929.0,1373.0,False,-22,Michigan
400934562,2017,2,Army,Buffalo,21,17,fbs,fbs,1403.0,1228.0,False,-4,Army
400935240,2017,2,Duke,Northwestern,41,17,fbs,fbs,1422.0,1584.0,False,-24,Duke
400951328,2017,2,Bucknell,Holy Cross,0,20,fcs,fcs,,,False,20,Holy Cross
400951220,2017,2,Central Connecticut,Fordham,31,38,fcs,fcs,,,False,7,Fordham
400935242,2017,2,Maryland,Towson,63,17,fbs,fcs,,,False,-46,Maryland
400933848,2017,2,Ole Miss,UT Martin,45,23,fbs,fcs,,,False,-22,Ole Miss
400933846,2017,2,Kentucky,Eastern Kentucky,27,16,fbs,fcs,,,False,-11,Kentucky
400937455,2017,2,Georgia Tech,Jacksonville State,37,10,fbs,fcs,,,False,-27,Georgia Tech
400952230,2017,2,Morgan State,Albany,0,26,fcs,fcs,,,False,26,Albany
400950938,2017,2,Monmouth,Lehigh,46,27,fcs,fcs,,,False,-19,Monmouth
400950960,2017,2,Furman,Elon,31,34,fcs,fcs,,,False,3,Elon
400950998,2017,2,Colgate,Richmond,17,20,fcs,fcs,,,False,3,Richmond
400950991,2017,2,Rhode Island,Stony Brook,18,35,fcs,fcs,,,False,17,Stony Brook
400952290,2017,2,Marist,Stetson,38,17,fcs,fcs,,,False,-21,Marist
400937453,2017,2,Boston College,Wake Forest,10,34,fbs,fbs,1420.0,1475.0,False,24,Wake Forest
400951312,2017,2,Dayton,Southeast Missouri State,25,23,fcs,fcs,,,False,-2,Dayton
400951392,2017,2,VMI,Catawba,20,27,fcs,ii,,,False,7,Catawba
400951096,2017,2,Youngstown State,Robert Morris,30,0,fcs,fcs,,,False,-30,Youngstown State
400951227,2017,2,Valparaiso,Duquesne,40,45,fcs,fcs,,,False,5,Duquesne
400935262,2017,2,Colorado,Texas State,37,3,fbs,fbs,1636.0,1034.0,False,-34,Colorado
400938605,2017,2,Ball State,UAB,51,31,fbs,fbs,1319.0,1455.0,False,-20,Ball State
400937460,2017,2,Virginia Tech,Delaware,27,0,fbs,fcs,,,False,-27,Virginia Tech
400938602,2017,2,UMass,Old Dominion,7,17,fbs,fbs,1226.0,1437.0,False,10,Old Dominion
400944894,2017,2,Miami (OH),Austin Peay,31,10,fbs,fcs,,,False,-21,Miami (OH)
400944896,2017,2,Kent State,Howard,38,31,fbs,fcs,,,False,-7,Kent State
400945254,2017,2,Colorado State,Abilene Christian,38,10,fbs,fcs,,,False,-28,Colorado State
400950978,2017,2,Maine,Bryant,60,12,fcs,fcs,,,False,-48,Maine
400941794,2017,2,Navy,Tulane,23,21,fbs,fbs,1647.0,1315.0,False,-2,Navy
400944895,2017,2,Northern Illinois,Eastern Illinois,38,10,fbs,fcs,,,False,-28,Northern Illinois
400944831,2017,2,Appalachian State,Savannah State,54,7,fbs,fcs,,,False,-47,Appalachian State
400937459,2017,2,Syracuse,Middle Tennessee,23,30,fbs,fbs,1352.0,1326.0,False,7,Middle Tennessee
400935244,2017,2,Michigan State,Western Michigan,28,14,fbs,fbs,1610.0,1695.0,False,-14,Michigan State
400941797,2017,2,Temple,Villanova,16,13,fbs,fcs,,,False,-3,Temple
400935245,2017,2,Penn State,Pittsburgh,33,14,fbs,fbs,1844.0,1616.0,False,-19,Penn State
400934504,2017,2,Texas,San José State,56,0,fbs,fbs,1503.0,1254.0,False,-56,Texas
400933841,2017,2,Alabama,Fresno State,41,10,fbs,fbs,2069.0,1197.0,False,-31,Alabama
400935347,2017,2,Virginia,Indiana,17,34,fbs,fbs,1400.0,1487.0,False,17,Indiana
400933842,2017,2,Arkansas,TCU,7,28,fbs,fbs,1576.0,1635.0,False,21,TCU
400935246,2017,2,Rutgers,Eastern Michigan,13,16,fbs,fbs,1197.0,1332.0,False,3,Eastern Michigan
400941798,2017,2,Tulsa,Louisiana,66,42,fbs,fbs,1575.0,1375.0,False,-24,Tulsa
400933851,2017,2,Tennessee,Indiana State,42,7,fbs,fcs,,,False,-35,Tennessee
400933853,2017,2,Vanderbilt,Alabama A&M,42,0,fbs,fcs,,,False,-42,Vanderbilt
400934500,2017,2,Kansas,Central Michigan,27,45,fbs,fbs,1192.0,1321.0,False,18,Central Michigan
400951382,2017,2,Mercer,Wofford,27,28,fcs,fcs,,,False,1,Wofford
400944832,2017,2,Georgia Southern,New Hampshire,12,22,fbs,fcs,,,True,10,New Hampshire
400945255,2017,2,Wyoming,Gardner-Webb,27,0,fbs,fcs,,,False,-27,Wyoming
400950576,2017,2,Eastern Washington,North Dakota State,13,40,fcs,fcs,,,False,27,North Dakota State
400935264,2017,2,Oregon,Nebraska,42,35,fbs,fbs,1489.0,1530.0,False,-7,Oregon
400935268,2017,2,California,Weber State,33,20,fbs,fcs,,,False,-13,California
400935261,2017,2,UCLA,Hawai'i,56,23,fbs,fbs,1525.0,1276.0,False,-33,UCLA
400950567,2017,2,Northern Iowa,Cal Poly,45,38,fcs,fcs,,,False,-7,Northern Iowa
400950872,2017,2,North Dakota,Missouri State,34,0,fcs,fcs,,,False,-34,North Dakota
400944897,2017,2,Bowling Green,South Dakota,27,35,fbs,fcs,,,False,8,South Dakota
400952241,2017,2,North Carolina A&T,Mars Hill,56,0,fcs,ii,,,False,-56,North Carolina A&T
400952253,2017,2,Franklin,Butler,24,43,iii,fcs,,,False,19,Butler
400952246,2017,2,North Carolina Central,Shaw,41,0,fcs,ii,,,False,-41,North Carolina Central
400950969,2017,2,James Madison,East Tennessee State,52,10,fcs,fcs,,,False,-42,James Madison
400951396,2017,2,Western Carolina,Davidson,63,17,fcs,fcs,,,False,-46,Western Carolina
400950930,2017,2,Liberty,Morehead State,58,17,fcs,fcs,,,False,-41,Liberty
400951017,2017,2,Norfolk State,William & Mary,6,20,fcs,fcs,,,False,14,William & Mary
400937458,2017,2,NC State,Marshall,37,20,fbs,fbs,1558.0,1308.0,False,-17,NC State
400944835,2017,2,Troy,Alabama State,34,7,fbs,fcs,,,False,-27,Troy
400951346,2017,2,Campbell,Georgetown,10,16,fcs,fcs,,,False,6,Georgetown
400951241,2017,2,Lafayette,Sacred Heart,24,38,fcs,fcs,,,False,14,Sacred Heart
400944893,2017,2,Akron,Arkansas-Pine Bluff,52,3,fbs,fcs,,,False,-49,Akron
400950923,2017,2,Kennesaw State,Tennessee Tech,27,14,fcs,fcs,,,False,-13,Kennesaw State
400952866,2017,2,Jackson State,Tennessee State,15,17,fcs,fcs,,,True,2,Tennessee State
400952316,2017,2,Murray State,Central Arkansas,13,41,fcs,fcs,,,False,28,Central Arkansas
400952285,2017,2,Drake,Southwestern College,55,14,fcs,,,,False,-41,Drake
400938604,2017,2,Southern Mississippi,Southern,45,0,fbs,fcs,,,False,-45,Southern Mississippi
400952346,2017,2,Grambling,Northwestern State,23,10,fcs,fcs,,,False,-13,Grambling
400951091,2017,2,Southern Illinois,Mississippi Valley State,55,3,fcs,fcs,,,False,-52,Southern Illinois
400944898,2017,2,Nevada,Toledo,24,37,fbs,fbs,1399.0,1607.0,False,13,Toledo
400950896,2017,2,Stephen F. Austin,Southern Utah,14,51,fcs,fcs,,,False,37,Southern Utah
400950879,2017,2,Northern Arizona,Western Illinois,20,38,fcs,fcs,,,False,18,Western Illinois
400944833,2017,2,Idaho,UNLV,16,44,fbs,fbs,1409.0,1247.0,False,28,UNLV
400933843,2017,2,Clemson,Auburn,14,6,fbs,fbs,2043.0,1823.0,False,-8,Clemson
400933852,2017,2,Texas A&M,Nicholls,24,14,fbs,fcs,,,False,-10,Texas A&M
400938601,2017,2,SMU,North Texas,54,32,fbs,fbs,1349.0,1251.0,False,-22,SMU
400933850,2017,2,Missouri,South Carolina,13,31,fbs,fbs,1436.0,1477.0,False,18,South Carolina
400933845,2017,2,Notre Dame,Georgia,19,20,fbs,fbs,1742.0,1653.0,False,1,Georgia
400933849,2017,2,Louisiana Tech,Mississippi State,21,57,fbs,fbs,1603.0,1612.0,False,36,Mississippi State
400934502,2017,2,Ohio State,Oklahoma,16,31,fbs,fbs,1990.0,1928.0,False,15,Oklahoma
400933847,2017,2,LSU,Chattanooga,45,10,fbs,fcs,,,False,-35,LSU
400951528,2017,2,Southeastern Louisiana,Bethune-Cookman,23,28,fcs,fcs,,,False,5,Bethune-Cookman
400950845,2017,2,Montana State,South Dakota State,27,31,fcs,fcs,,,False,4,South Dakota State
400934498,2017,2,Baylor,UT San Antonio,10,17,fbs,fbs,1556.0,1418.0,False,7,UT San Antonio
400938603,2017,2,UTEP,Rice,14,31,fbs,fbs,1165.0,1136.0,False,17,Rice
400935266,2017,2,Washington,Montana,63,7,fbs,fcs,,,False,-56,Washington
400935241,2017,2,Illinois,Western Kentucky,20,7,fbs,fbs,1318.0,1817.0,False,-13,Illinois
400944834,2017,2,New Mexico,New Mexico State,28,30,fbs,fbs,1463.0,1196.0,False,2,New Mexico State
400935260,2017,2,USC,Stanford,42,24,fbs,fbs,1832.0,1770.0,False,-18,USC
400950892,2017,2,Sacramento State,Incarnate Word,56,22,fcs,fcs,,,False,-34,Sacramento State
400950900,2017,2,UC Davis,San Diego,35,7,fcs,fcs,,,False,-28,UC Davis
400935265,2017,2,Oregon State,Minnesota,14,48,fbs,fbs,1346.0,1593.0,False,34,Minnesota
400935263,2017,2,BYU,Utah,13,19,fbs,fbs,1594.0,1636.0,False,6,Utah
400935258,2017,2,Arizona,Houston,16,19,fbs,fbs,1329.0,1664.0,False,3,Houston
400935267,2017,2,Washington State,Boise State,47,44,fbs,fbs,1708.0,1619.0,False,-3,Washington State
400935259,2017,2,Arizona State,San Diego State,20,30,fbs,fbs,1408.0,1671.0,False,10,San Diego State
400945256,2017,3,Boise State,New Mexico,28,14,fbs,fbs,1619.0,1444.0,False,-14,Boise State
400941799,2017,3,South Florida,Illinois,47,23,fbs,fbs,1640.0,1392.0,False,-24,South Florida
400941800,2017,3,Temple,UMass,29,21,fbs,fbs,1567.0,1223.0,False,-8,Temple
400935269,2017,3,UTEP,Arizona,16,63,fbs,fbs,1121.0,1343.0,False,47,Arizona
400934509,2017,3,Pittsburgh,Oklahoma State,21,59,fbs,fbs,1595.0,1861.0,False,38,Oklahoma State
400933862,2017,3,Texas A&M,Louisiana,45,21,fbs,fbs,1647.0,1337.0,False,-24,Texas A&M
400934517,2017,3,Akron,Iowa State,14,41,fbs,fbs,1211.0,1530.0,False,27,Iowa State
400935270,2017,3,Memphis,UCLA,48,45,fbs,fbs,1622.0,1585.0,False,-3,Memphis
400935354,2017,3,Nebraska,Northern Illinois,17,21,fbs,fbs,1518.0,1470.0,False,4,Northern Illinois
400937467,2017,3,Virginia,Connecticut,38,18,fbs,fbs,1368.0,1235.0,False,-20,Virginia
400934513,2017,3,West Virginia,Delaware State,59,16,fbs,fcs,,,False,-43,West Virginia
400953939,2017,3,Jacksonville,Walsh,56,31,fcs,ii,,,True,-25,Jacksonville
400934507,2017,3,Ohio,Kansas,42,30,fbs,fbs,1374.0,1161.0,False,-12,Ohio
400935352,2017,3,Michigan,Air Force,29,13,fbs,fbs,1928.0,1562.0,False,-16,Michigan
400952300,2017,3,Princeton,San Diego,27,17,fcs,fcs,,,False,-10,Princeton
400937465,2017,3,NC State,Furman,49,16,fbs,fcs,,,False,-33,NC State
400951212,2017,3,Brown,Bryant,28,23,fcs,fcs,,,False,-5,Brown
400934506,2017,3,Duke,Baylor,34,20,fbs,fbs,1501.0,1532.0,False,-14,Duke
400951037,2017,3,Lehigh,Yale,28,56,fcs,fcs,,,False,28,Yale
400938612,2017,3,UAB,Coastal Carolina,30,23,fbs,fbs,1394.0,1455.0,False,-7,UAB
400950577,2017,3,Fordham,Eastern Washington,21,56,fcs,fcs,,,True,35,Eastern Washington
400951359,2017,3,East Tennessee State,The Citadel,25,31,fcs,fcs,,,False,6,The Citadel
400951347,2017,3,Georgetown,Marist,12,14,fcs,fcs,,,False,2,Marist
400950992,2017,3,Rhode Island,Harvard,17,10,fcs,fcs,,,False,-7,Rhode Island
400951019,2017,3,Columbia,Wagner,17,14,fcs,fcs,,,False,-3,Columbia
400951228,2017,3,Dayton,Duquesne,23,28,fcs,fcs,,,False,5,Duquesne
400950984,2017,3,Holy Cross,New Hampshire,51,26,fcs,fcs,,,False,-25,Holy Cross
400935271,2017,3,Colorado,Northern Colorado,41,21,fbs,fcs,,,False,-20,Colorado
400951097,2017,3,Youngstown State,Central Connecticut,59,9,fcs,fcs,,,False,-50,Youngstown State
400952307,2017,3,Trinity International (IL),Valparaiso,10,44,,fcs,,,True,34,Valparaiso
400950999,2017,3,Richmond,Howard,68,21,fcs,fcs,,,False,-47,Richmond
400952252,2017,3,South Carolina State,Johnson C Smith,41,0,fcs,ii,,,False,-41,South Carolina State
400951046,2017,3,Eastern Illinois,Illinois State,13,44,fcs,fcs,,,False,31,Illinois State
400944900,2017,3,Ball State,Tennessee Tech,28,13,fbs,fcs,,,False,-15,Ball State
400950838,2017,3,Montana,Savannah State,56,3,fcs,fcs,,,False,-53,Montana
400950873,2017,3,South Dakota,North Dakota,45,7,fcs,fcs,,,False,-38,South Dakota
400951062,2017,3,Missouri State,Murray State,28,21,fcs,fcs,,,False,-7,Missouri State
