id,season,week,home_team,away_team,home_points,away_points,home_division,away_division,home_pregame_elo,away_pregame_elo,neutral_site,point_diff,winner
400787112,2015,1,Colorado State,Savannah State,65.0,13.0,fbs,fcs,,,True,-52.0,Colorado State
400834350,2015,1,Tennessee,Bowling Green,59.0,30.0,fbs,fbs,1613.0,1379.0,True,-29.0,Tennessee
400603834,2015,1,Missouri,Southeast Missouri State,34.0,3.0,fbs,fcs,,,False,-31.0,Missouri
400763591,2015,1,Rice,Wagner,56.0,16.0,fbs,fcs,,,False,-40.0,Rice
400756890,2015,1,California,Grambling,73.0,14.0,fbs,fcs,,,False,-59.0,California
400795767,2015,1,Austin Peay,Mercer,7.0,28.0,fcs,fcs,,,False,21.0,Mercer
400799043,2015,1,The Citadel,Davidson,69.0,0.0,fcs,fcs,,,False,-69.0,The Citadel
400795632,2015,1,James Madison,Morehead State,56.0,7.0,fcs,fcs,,,False,-49.0,James Madison
400764857,2015,1,East Carolina,Towson,28.0,20.0,fbs,fcs,,,False,-8.0,East Carolina
400799782,2015,1,North Carolina Central,St. Augustine's,72.0,0.0,fcs,ii,,,False,-72.0,North Carolina Central
400799781,2015,1,Hampton,Kentucky State,35.0,20.0,fcs,ii,,,False,-15.0,Hampton
400799783,2015,1,North Carolina A&T,Shaw,61.0,7.0,fcs,ii,,,False,-54.0,North Carolina A&T
400799834,2015,1,Sacred Heart,St. Anselm,43.0,19.0,fcs,ii,,,False,-24.0,Sacred Heart
400795768,2015,1,Chattanooga,Jacksonville State,20.0,23.0,fcs,fcs,,,False,3.0,Jacksonville State
400756901,2015,1,NC State,Troy,49.0,21.0,fbs,fbs,1543.0,1210.0,False,-28.0,NC State
400756900,2015,1,Miami,Bethune-Cookman,45.0,0.0,fbs,fcs,,,False,-45.0,Miami
400799429,2015,1,Bucknell,Marist,17.0,0.0,fcs,fcs,,,False,-17.0,Bucknell
400795633,2015,1,Lafayette,William & Mary,7.0,34.0,fcs,fcs,,,False,27.0,William & Mary
400787414,2015,1,South Alabama,Gardner-Webb,33.0,23.0,fbs,fcs,,,True,-10.0,South Alabama
400795503,2015,1,Idaho State,Black Hills State,55.0,0.0,fcs,ii,,,False,-55.0,Idaho State
400799865,2015,1,Drake,William Jewell College,44.0,30.0,fcs,ii,,,False,-14.0,Drake
400763590,2015,1,Middle Tennessee,Jackson State,70.0,14.0,fbs,fcs,,,False,-56.0,Middle Tennessee
400795589,2015,1,Liberty,Delaware State,32.0,13.0,fcs,fcs,,,False,-19.0,Liberty
400795505,2015,1,Stephen F. Austin,Northern Arizona,28.0,34.0,fcs,fcs,,,False,6.0,Northern Arizona
400763589,2015,1,Louisiana Tech,Southern,62.0,15.0,fbs,fcs,,,False,-47.0,Louisiana Tech
400603838,2015,1,Texas A&M,Arizona State,38.0,17.0,fbs,fbs,1628.0,1683.0,True,-21.0,Texas A&M
400763404,2015,1,Oklahoma,Akron,41.0,3.0,fbs,fbs,1664.0,1314.0,False,-38.0,Oklahoma
400603832,2015,1,Kentucky,Louisiana,40.0,33.0,fbs,fbs,1401.0,1453.0,False,-7.0,Kentucky
400764861,2015,1,South Florida,Florida A&M,51.0,3.0,fbs,fcs,,,False,-48.0,South Florida
400764859,2015,1,Memphis,Missouri State,63.0,7.0,fbs,fcs,,,False,-56.0,Memphis
400799866,2015,1,Stetson,Webber International,42.0,13.0,fcs,,,,False,-29.0,Stetson
400795588,2015,1,Furman,Coastal Carolina,35.0,38.0,fcs,fcs,,,False,3.0,Coastal Carolina
400799052,2015,1,Western Carolina,Mars Hill,42.0,14.0,fcs,ii,,,False,-28.0,Western Carolina
400763402,2015,1,Kansas State,South Dakota,34.0,0.0,fbs,fcs,,,False,-34.0,Kansas State
400787115,2015,1,Northern Illinois,UNLV,38.0,30.0,fbs,fbs,1513.0,1233.0,False,-8.0,Northern Illinois
400763403,2015,1,Notre Dame,Texas,38.0,3.0,fbs,fbs,1595.0,1564.0,False,-35.0,Notre Dame
400763407,2015,1,West Virginia,Georgia Southern,44.0,0.0,fbs,fbs,1590.0,1491.0,False,-44.0,West Virginia
400603830,2015,1,Florida,New Mexico State,61.0,13.0,fbs,fbs,1661.0,1100.0,False,-48.0,Florida
400764858,2015,1,Houston,Tennessee Tech,52.0,24.0,fbs,fcs,,,False,-28.0,Houston
400756886,2015,1,Oregon,Eastern Washington,61.0,42.0,fbs,fcs,,,False,-19.0,Oregon
400799925,2015,1,Lamar,Bacone College,66.0,3.0,fcs,,,,False,-63.0,Lamar
400603827,2015,1,Alabama,Wisconsin,35.0,17.0,fbs,fbs,1920.0,1731.0,True,-18.0,Alabama
400763400,2015,1,Iowa State,Northern Iowa,31.0,7.0,fbs,fcs,,,False,-24.0,Iowa State
400791346,2015,1,San Diego State,San Diego,37.0,3.0,fbs,fcs,,,True,-34.0,San Diego State
400799926,2015,1,Houston Christian,Bethany (KS),51.0,7.0,fcs,,,,False,-44.0,Houston Christian
400787114,2015,1,New Mexico,Mississippi Valley State,66.0,0.0,fbs,fcs,,,False,-66.0,New Mexico
400764856,2015,1,Cincinnati,Alabama A&M,52.0,10.0,fbs,fcs,,,False,-42.0,Cincinnati
400795508,2015,1,Montana,Cal Poly,19.0,20.0,fcs,fcs,,,False,1.0,Cal Poly
400799676,2015,1,Texas Southern,Prairie View,11.0,38.0,fcs,fcs,,,False,27.0,Prairie View
400756899,2015,1,Florida State,Texas State,59.0,16.0,fbs,fbs,1779.0,1379.0,False,-43.0,Florida State
400795506,2015,1,Sacramento State,Eastern Oregon,41.0,20.0,fcs,,,,False,-21.0,Sacramento State
400603836,2015,1,Southern Mississippi,Mississippi State,16.0,34.0,fbs,fbs,1177.0,1759.0,False,18.0,Mississippi State
400756884,2015,1,USC,Arkansas State,55.0,6.0,fbs,fbs,1747.0,1473.0,False,-49.0,USC
400763498,2015,1,Marshall,Purdue,41.0,31.0,fbs,fbs,1749.0,1350.0,False,-10.0,Marshall
400796441,2015,1,South Carolina State,Arkansas-Pine Bluff,35.0,7.0,fcs,fcs,,,True,-28.0,South Carolina State
400795769,2015,1,Tennessee State,Alabama State,24.0,14.0,fcs,fcs,,,False,-10.0,Tennessee State
400756905,2015,1,Virginia Tech,Ohio State,24.0,42.0,fbs,fbs,1574.0,2033.0,False,18.0,Ohio State
400795578,2015,2,East Tennessee State,Maryville TN,21.0,28.0,fcs,iii,,,True,7.0,Maryville TN
400799673,2015,2,Mississippi Valley State,Southern,13.0,50.0,fcs,fcs,,,False,37.0,Southern
400795770,2015,2,UT Martin,Bethel (TN),72.0,10.0,fcs,,,,False,-62.0,UT Martin
400763599,2015,2,Western Kentucky,Louisiana Tech,41.0,38.0,fbs,fbs,1515.0,1701.0,False,-3.0,Western Kentucky
400756912,2015,2,Florida Atlantic,Miami,20.0,44.0,fbs,fbs,1310.0,1589.0,False,24.0,Miami
400799680,2015,2,Texas Southern,Bacone College,63.0,0.0,fcs,,,,False,-63.0,Texas Southern
400787981,2015,2,Utah,Utah State,24.0,14.0,fbs,fbs,1610.0,1572.0,False,-10.0,Utah
400792601,2015,2,Florida State,South Florida,34.0,14.0,fbs,fbs,1852.0,1336.0,False,-20.0,Florida State
400763594,2015,2,Charlotte,Presbyterian College,34.0,10.0,fbs,fcs,,,False,-24.0,Charlotte
400795638,2015,2,Hampton,Richmond,28.0,31.0,fcs,fcs,,,False,3.0,Richmond
400763507,2015,2,Purdue,Indiana State,38.0,14.0,fbs,fcs,,,False,-24.0,Purdue
400763500,2015,2,Illinois,Western Illinois,44.0,0.0,fbs,fcs,,,False,-44.0,Illinois
400603863,2015,2,Auburn,Jacksonville State,27.0,20.0,fbs,fcs,,,False,-7.0,Auburn
400756911,2015,2,Louisville,Houston,31.0,34.0,fbs,fbs,1670.0,1563.0,False,3.0,Houston
400757019,2015,2,Michigan,Oregon State,35.0,7.0,fbs,fbs,1546.0,1459.0,False,-28.0,Michigan
400760492,2015,2,Connecticut,Army,22.0,17.0,fbs,fbs,1259.0,1290.0,False,-5.0,Connecticut
400763414,2015,2,UT San Antonio,Kansas State,3.0,30.0,fbs,fbs,1301.0,1749.0,False,27.0,Kansas State
400763502,2015,2,Maryland,Bowling Green,27.0,48.0,fbs,fbs,1495.0,1322.0,False,21.0,Bowling Green
400763506,2015,2,Penn State,Buffalo,27.0,14.0,fbs,fbs,1512.0,1402.0,False,-13.0,Penn State
400763508,2015,2,Wisconsin,Miami (OH),58.0,0.0,fbs,fbs,1702.0,1217.0,False,-58.0,Wisconsin
400756916,2015,2,Syracuse,Wake Forest,30.0,17.0,fbs,fbs,1427.0,1325.0,False,-13.0,Syracuse
400756907,2015,2,Clemson,Appalachian State,41.0,10.0,fbs,fbs,1768.0,1483.0,False,-31.0,Clemson
400756906,2015,2,Boston College,Howard,76.0,0.0,fbs,fcs,,,False,-76.0,Boston College
400798994,2015,2,Chattanooga,Mars Hill,44.0,34.0,fcs,ii,,,False,-10.0,Chattanooga
400799870,2015,2,Newberry,Jacksonville,14.0,17.0,ii,fcs,,,False,3.0,Jacksonville
400799048,2015,2,VMI,Morehead State,43.0,40.0,fcs,fcs,,,False,-3.0,VMI
400757020,2015,2,Washington,Sacramento State,49.0,0.0,fbs,fcs,,,False,-49.0,Washington
400757016,2015,2,Colorado,UMass,48.0,14.0,fbs,fbs,1344.0,1240.0,False,-34.0,Colorado
400799835,2015,2,Valparaiso,Sacred Heart,3.0,56.0,fcs,fcs,,,False,53.0,Sacred Heart
400795509,2015,2,Northern Iowa,Eastern Washington,38.0,35.0,fcs,fcs,,,False,-3.0,Northern Iowa
400763416,2015,2,West Virginia,Liberty,41.0,17.0,fbs,fcs,1707.0,1451.0,False,-24.0,West Virginia
400787306,2015,2,Central Michigan,Monmouth,31.0,10.0,fbs,fcs,,,False,-21.0,Central Michigan
400799036,2015,2,Samford,Florida A&M,58.0,21.0,fcs,fcs,,,False,-37.0,Samford
400795499,2015,2,Missouri State,Chadron State,21.0,13.0,fcs,ii,,,False,-8.0,Missouri State
400763415,2015,2,Texas Tech,UTEP,69.0,20.0,fbs,fbs,1405.0,1308.0,False,-49.0,Texas Tech
400763505,2015,2,Ohio State,Hawai'i,38.0,0.0,fbs,fbs,2032.0,1360.0,False,-38.0,Ohio State
400756917,2015,2,Virginia,Notre Dame,27.0,34.0,fbs,fbs,1472.0,1689.0,False,7.0,Notre Dame
400603870,2015,2,Vanderbilt,Georgia,14.0,31.0,fbs,fbs,1371.0,1894.0,False,17.0,Georgia
400756910,2015,2,Georgia Tech,Tulane,65.0,10.0,fbs,fbs,1781.0,1259.0,False,-55.0,Georgia Tech
400603866,2015,2,Ole Miss,Fresno State,73.0,21.0,fbs,fbs,1687.0,1387.0,False,-52.0,Ole Miss
400757021,2015,2,Rutgers,Washington State,34.0,37.0,fbs,fbs,1477.0,1421.0,False,3.0,Washington State
400763499,2015,2,Colorado State,Minnesota,20.0,23.0,fbs,fbs,1535.0,1645.0,False,3.0,Minnesota
400795634,2015,2,Albany,Rhode Island,35.0,7.0,fcs,fcs,,,False,-28.0,Albany
400763412,2015,2,TCU,Stephen F. Austin,70.0,7.0,fbs,fcs,,,False,-63.0,TCU
400795515,2015,2,North Dakota State,Weber State,41.0,14.0,fcs,fcs,,,False,-27.0,North Dakota State
400787307,2015,2,Northern Illinois,Murray State,57.0,26.0,fbs,fcs,,,False,-31.0,Northern Illinois
400763598,2015,2,Southern Mississippi,Austin Peay,52.0,6.0,fbs,fcs,,,False,-46.0,Southern Mississippi
400756918,2015,2,Virginia Tech,Furman,42.0,3.0,fbs,fcs,,,False,-39.0,Virginia Tech
400795636,2015,2,James Madison,Lehigh,55.0,17.0,fcs,fcs,,,False,-38.0,James Madison
400763504,2015,2,Northwestern,Eastern Illinois,41.0,0.0,fbs,fcs,,,False,-41.0,Northwestern
400787119,2015,2,Wyoming,Eastern Michigan,29.0,48.0,fbs,fbs,1294.0,1037.0,False,19.0,Eastern Michigan
400795593,2015,2,Kennesaw State,Edward Waters,58.0,7.0,fcs,ii,,,False,-51.0,Kennesaw State
400603861,2015,2,Arkansas,Toledo,12.0,16.0,fbs,fbs,1792.0,1516.0,False,4.0,Toledo
400603860,2015,2,Alabama,Middle Tennessee,37.0,10.0,fbs,fbs,1949.0,1375.0,False,-27.0,Alabama
400763409,2015,2,Iowa State,Iowa,17.0,31.0,fbs,fbs,1337.0,1566.0,False,14.0,Iowa
400757022,2015,2,California,San Diego State,35.0,7.0,fbs,fbs,1417.0,1506.0,False,-28.0,California
400756915,2015,2,Akron,Pittsburgh,7.0,24.0,fbs,fbs,1250.0,1531.0,False,17.0,Pittsburgh
400795637,2015,2,Colgate,New Hampshire,8.0,26.0,fcs,fcs,,,False,18.0,New Hampshire
400795635,2015,2,Delaware,Lafayette,19.0,9.0,fcs,fcs,,,False,-10.0,Delaware
400756913,2015,2,North Carolina,North Carolina A&T,53.0,14.0,fbs,fcs,,,False,-39.0,North Carolina
400756914,2015,2,NC State,Eastern Kentucky,35.0,0.0,fbs,fcs,,,False,-35.0,NC State
400795592,2015,2,Gardner-Webb,Elon,13.0,21.0,fcs,fcs,,,False,8.0,Elon
400787305,2015,2,Kent State,Delaware State,45.0,13.0,fbs,fcs,,,False,-32.0,Kent State
400787308,2015,2,Georgia Southern,Western Michigan,43.0,17.0,fbs,fbs,1374.0,1451.0,False,-26.0,Georgia Southern
400795511,2015,2,North Dakota,Drake,21.0,18.0,fcs,fcs,,,False,-3.0,North Dakota
400795591,2015,2,South Carolina State,Coastal Carolina,14.0,41.0,fcs,fcs,,,False,27.0,Coastal Carolina
400799431,2015,2,Bucknell,Duquesne,7.0,26.0,fcs,fcs,,,False,19.0,Duquesne
400799430,2015,2,Georgetown,Marist,34.0,7.0,fcs,fcs,,,False,-27.0,Georgetown
400799044,2015,2,The Citadel,Western Carolina,28.0,10.0,fcs,fcs,,,False,-18.0,The Citadel
400799029,2015,2,Mercer,Stetson,57.0,14.0,fcs,fcs,,,False,-43.0,Mercer
400795641,2015,2,Fordham,Villanova,7.0,14.0,fcs,fcs,,,True,7.0,Villanova
400795640,2015,2,Towson,St Francis (PA),35.0,20.0,fcs,fcs,,,False,-15.0,Towson
400795639,2015,2,Stony Brook,Central Connecticut,38.0,9.0,fcs,fcs,,,False,-29.0,Stony Brook
400756908,2015,2,Duke,North Carolina Central,55.0,0.0,fbs,fcs,,,False,-55.0,Duke
400603868,2015,2,Tennessee,Oklahoma,24.0,31.0,fbs,fbs,1670.0,1728.0,False,7.0,Oklahoma
400799868,2015,2,Campbell,Chowan,35.0,3.0,fcs,ii,,,False,-32.0,Campbell
400795510,2015,2,Idaho State,Portland State,14.0,34.0,fcs,fcs,,,False,20.0,Portland State
400799867,2015,2,Butler,Franklin,41.0,14.0,fcs,iii,,,False,-27.0,Butler
400756892,2015,2,Nevada,Arizona,20.0,44.0,fbs,fbs,1443.0,1642.0,False,24.0,Arizona
400603862,2015,2,Arkansas State,Missouri,20.0,27.0,fbs,fbs,1363.0,1701.0,False,7.0,Missouri
400603869,2015,2,Texas A&M,Ball State,56.0,23.0,fbs,fbs,1692.0,1443.0,False,-33.0,Texas A&M
400787416,2015,2,Louisiana,Northwestern State,44.0,17.0,fbs,fcs,,,False,-27.0,Louisiana
400787417,2015,2,Louisiana Monroe,Nicholls,47.0,0.0,fbs,fcs,,,False,-47.0,Louisiana Monroe
400787418,2015,2,Texas State,Prairie View,63.0,24.0,fbs,fcs,,,False,-39.0,Texas State
400787419,2015,2,Troy,Charleston Southern,44.0,16.0,fbs,fcs,,,False,-28.0,Troy
400763597,2015,2,SMU,North Texas,31.0,13.0,fbs,fbs,1132.0,1332.0,False,-18.0,SMU
400795772,2015,2,Jackson State,Tennessee State,25.0,35.0,fcs,fcs,,,True,10.0,Tennessee State
400799639,2015,2,Alabama State,Alcorn State,14.0,31.0,fcs,fcs,,,False,17.0,Alcorn State
400799663,2015,2,Grambling,Bethune-Cookman,53.0,56.0,fcs,fcs,,,False,3.0,Bethune-Cookman
400799928,2015,2,McNeese,Incarnate Word,43.0,6.0,fcs,fcs,,,False,-37.0,McNeese
400799869,2015,2,Davidson,Catawba,21.0,35.0,fcs,ii,,,False,14.0,Catawba
400795771,2015,2,Wofford,Tennessee Tech,34.0,14.0,fcs,fcs,,,False,-20.0,Wofford
400799656,2015,2,Arkansas-Pine Bluff,Morehouse,29.0,27.0,fcs,ii,,,False,-2.0,Arkansas-Pine Bluff
400795513,2015,2,Northern Arizona,New Mexico Highlands,41.0,5.0,fcs,ii,,,False,-36.0,Northern Arizona
400795512,2015,2,South Dakota State,Southern Utah,55.0,10.0,fcs,fcs,,,True,-45.0,South Dakota State
400795498,2015,2,Youngstown State,Robert Morris,21.0,14.0,fcs,fcs,,,False,-7.0,Youngstown State
400795496,2015,2,Southeast Missouri State,Southern Illinois,27.0,24.0,fcs,fcs,,,True,-3.0,Southeast Missouri State
400603864,2015,2,Florida,East Carolina,31.0,24.0,fbs,fbs,1730.0,1594.0,False,-7.0,Florida
400763410,2015,2,Kansas,Memphis,23.0,55.0,fbs,fbs,1310.0,1603.0,False,32.0,Memphis
400763595,2015,2,Ohio,Marshall,21.0,10.0,fbs,fbs,1346.0,1740.0,False,-11.0,Ohio
400763596,2015,2,Old Dominion,Norfolk State,24.0,10.0,fbs,fcs,,,False,-14.0,Old Dominion
400603867,2015,2,South Carolina,Kentucky,22.0,26.0,fbs,fbs,1646.0,1414.0,False,4.0,Kentucky
400795497,2015,2,Illinois State,Morgan State,67.0,14.0,fcs,fcs,,,False,-53.0,Illinois State
400763408,2015,2,Baylor,Lamar,66.0,31.0,fbs,fcs,,,False,-35.0,Baylor
400763411,2015,2,Oklahoma State,Central Arkansas,32.0,8.0,fbs,fcs,,,False,-24.0,Oklahoma State
400757014,2015,2,USC,Idaho,59.0,9.0,fbs,fbs,1857.0,1142.0,False,-50.0,USC
400799929,2015,2,Southeastern Louisiana,Florida Tech,28.0,17.0,fcs,ii,,,False,-11.0,Southeastern Louisiana
400757018,2015,2,Michigan State,Oregon,31.0,28.0,fbs,fbs,1843.0,1936.0,False,-3.0,Michigan State
400764863,2015,2,New Mexico,Tulsa,21.0,40.0,fbs,fbs,1304.0,1286.0,False,19.0,Tulsa
400763503,2015,2,Nebraska,South Alabama,48.0,9.0,fbs,fbs,1657.0,1371.0,False,-39.0,Nebraska
400763501,2015,2,Indiana,Florida International,36.0,22.0,fbs,fbs,1413.0,1338.0,False,-14.0,Indiana
400764862,2015,2,Cincinnati,Temple,26.0,34.0,fbs,fbs,1583.0,1533.0,False,8.0,Temple
400763413,2015,2,Texas,Rice,42.0,28.0,fbs,fbs,1470.0,1473.0,False,-14.0,Texas
400795514,2015,2,Houston Christian,Northern Colorado,10.0,34.0,fcs,fcs,,,False,24.0,Northern Colorado
400787415,2015,2,New Mexico State,Georgia State,32.0,34.0,fbs,fbs,1031.0,1110.0,False,2.0,Georgia State
400795516,2015,2,UC Davis,South Dakota,17.0,27.0,fcs,fcs,,,False,10.0,South Dakota
400799871,2015,2,San Diego,Western New Mexico,45.0,21.0,fcs,ii,,,False,-24.0,San Diego
400603865,2015,2,Mississippi State,LSU,19.0,21.0,fbs,fbs,1748.0,1711.0,False,2.0,LSU
400787118,2015,2,BYU,Boise State,35.0,24.0,fbs,fbs,1585.0,1716.0,False,-11.0,BYU
400787117,2015,2,Air Force,San José State,37.0,16.0,fbs,fbs,1455.0,1282.0,False,-21.0,Air Force
400757023,2015,2,Stanford,UCF,31.0,7.0,fbs,fbs,1709.0,1609.0,False,-24.0,Stanford
400757015,2015,2,UNLV,UCLA,3.0,37.0,fbs,fbs,1237.0,1712.0,False,34.0,UCLA
400756893,2015,2,Arizona State,Cal Poly,35.0,21.0,fbs,fcs,,,False,-14.0,Arizona State
