team,id,plays_offense,drives_offense,ppa_offense,total_ppa_offense,success_rate_offense,explosiveness_offense,power_success_offense,stuff_rate_offense,line_yards_offense,line_yards_total_offense,second_level_yards_offense,second_level_yards_total_offense,open_field_yards_offense,open_field_yards_total_offense,standard_downs.ppa_offense,standard_downs.success_rate_offense,standard_downs.explosiveness_offense,passing_downs.ppa_offense,passing_downs.success_rate_offense,passing_downs.explosiveness_offense,rushing_plays.ppa_offense,rushing_plays.total_ppa_offense,rushing_plays.success_rate_offense,rushing_plays.explosiveness_offense,passing_plays.ppa_offense,passing_plays.total_ppa_offense,passing_plays.success_rate_offense,passing_plays.explosiveness_offense,plays_defense,drives_defense,ppa_defense,total_ppa_defense,success_rate_defense,explosiveness_defense,power_success_defense,stuff_rate_defense,line_yards_defense,line_yards_total_defense,second_level_yards_defense,second_level_yards_total_defense,open_field_yards_defense,open_field_yards_total_defense,standard_downs.ppa_defense,standard_downs.success_rate_defense,standard_downs.explosiveness_defense,passing_downs.ppa_defense,passing_downs.success_rate_defense,passing_downs.explosiveness_defense,rushing_plays.ppa_defense,rushing_plays.total_ppa_defense,rushing_plays.success_rate_defense,rushing_plays.explosiveness_defense,passing_plays.ppa_defense,passing_plays.total_ppa_defense,passing_plays.success_rate_defense,passing_plays.explosiveness_defense
Eastern Illinois,401540482,71.57142857142857,12.571428571428571,0.10097521001365552,7.653445061334308,0.37239195962409627,1.3715702792443003,0.5110389610389611,0.176288580488736,2.6210428365060174,88.28571428571429,0.9144183766520054,31.0,0.5646661874506799,21.857142857142858,0.06353292009168912,0.4338478935668631,1.1039837447317589,0.1614574735114243,0.25042093002801225,2.290295292977168,-0.0024435322682007377,2.485714369632634,0.33244341635412855,0.9284944341751664,0.16896252755336735,6.749108391442041,0.3858438863532242,1.607238845784139,67.14285714285714,12.285714285714286,0.14158043679312002,9.14427529363712,0.4150930928605378,1.2909075959646679,0.7545918367346938,0.23268492349918019,2.35547771459681,74.28571428571429,1.1028652213236392,35.0,1.271457548536656,41.0,0.020052807757923608,0.444399369565052,1.0151067415142603,0.35793529376312,0.3381673824741764,1.9848561260581312,0.05406722150946052,1.8550984535100505,0.410886360813918,1.007387284951369,0.2620589233665416,9.081096613115887,0.4246886968225785,1.4921154744872458
Eastern Illinois,401540483,68.71428571428571,12.571428571428571,0.11739093387099785,8.664313288815212,0.35815995103118553,1.4227620018547438,0.4396103896103896,0.18467493098034965,2.861239481965821,96.0,1.0329840215334398,34.714285714285715,0.8133648572019813,28.428571428571427,0.07234454403444897,0.4202947800137495,1.1065749523212467,0.16935178492203695,0.2412634208705031,2.383997769328557,0.07606387524207248,4.261355410795145,0.355288991831283,1.0304699435606128,0.13878451954371046,5.416003993872681,0.34904734955668737,1.6537571682761616,67.0,12.0,0.1464331521809891,9.464794110474926,0.4202620532533788,1.2743507170310118,0.7784013605442176,0.23401630414090566,2.4046722293085665,78.71428571428571,1.0635894923927378,34.57142857142857,1.2501554582690484,41.0,-0.003383545226331148,0.44585709551257385,0.9463786239804787,0.41273603766559214,0.36396103326782725,2.053675420736121,0.04106634801936953,1.3656239075299317,0.41461422661074937,0.944860692450198,0.26995368686663057,9.001786230897338,0.4297907376389051,1.5337988293642795
Eastern Kentucky,401282619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eastern Kentucky,401416590,56.0,12.0,-0.0490163583975432,-2.744916070262421,0.3214285714285714,1.2157263980029829,0.0,0.1904761904761904,3.085714285714286,65.0,1.1428571428571428,24.0,0.6666666666666666,14.0,-0.1998327752904697,0.3529411764705882,0.9346789223319196,0.1840635586187977,0.2727272727272727,1.7778213493451092,0.0113712146210518,0.2387955070420896,0.3809523809523809,0.9145276309211964,-0.0852489022087003,-2.983711577304511,0.2857142857142857,1.456685411668412,63.0,11.0,0.2029398192467538,12.785208612545492,0.4126984126984127,1.1481970856218189,0.6666666666666666,0.1891891891891892,3.343243243243243,124.0,0.8918918918918919,33.0,0.5675675675675675,21.0,0.3288748902642358,0.5111111111111111,1.1265502619743986,-0.1118978582969511,0.1666666666666666,1.314156066918707,0.1487745694351098,5.504659069099063,0.3783783783783784,0.9887294062408568,0.2800211362864012,7.280549543446431,0.4615384615384615,1.3342427115662745
Eastern Kentucky,401416595,67.0,12.0,0.1270635690932431,10.450138331645938,0.40430402930402926,1.2066052912373755,0.5,0.0952380952380952,3.5332417582417586,84.5,1.1675824175824174,27.5,0.7948717948717949,19.0,0.006790187650404997,0.44432773109243695,0.9576234371885242,0.3578057861376406,0.3181818181818181,1.8943707027083874,0.15262463679101035,3.9398125200136405,0.402014652014652,0.925011250586957,0.15951024971061165,8.817013952910795,0.40756302521008403,1.380452991707304,63.0,11.5,0.25948713696825204,16.34768962899988,0.4603174603174603,1.1906958019271066,0.7333333333333334,0.17523975588491714,3.507105492589363,119.0,1.2201394943330426,40.5,0.541848299912816,18.5,0.2829877057352315,0.5381642512077294,1.0978858410369445,0.20886126702704827,0.2598039215686274,1.6289503385301756,0.22991876297381575,7.573805360493617,0.46338273757628595,1.029220679139355,0.37100732324628044,10.801174179918691,0.4727047146401985,1.3763587357429075
Eastern Kentucky,401418637,70.0,11.666666666666666,0.15409713764383756,12.240253847971298,0.40550093181672126,1.2607386070404007,0.3333333333333333,0.10052910052910051,3.5715438882105546,89.33333333333333,1.2351784018450684,30.666666666666668,0.9249762583095916,23.333333333333332,-0.016008748315316203,0.42547018807523007,0.9931845669590461,0.4711200212857503,0.36026936026936024,1.8800619322094334,0.16676082323664812,4.381840445160408,0.3667752001085334,1.0719287167729035,0.2001359777557478,10.380208243476853,0.4314309056956116,1.3770129104843134,64.66666666666667,12.0,0.23309434809313015,14.985458547105345,0.43432928727046366,1.3112879728188822,0.8222222222222223,0.1658461117664153,3.2949330734909483,112.0,1.0683282903396754,35.666666666666664,0.8808400430791323,30.0,0.20863697460269837,0.49951690821256034,1.1492804967328043,0.27784806683140656,0.2746518897414038,1.875250407843799,0.13887996518552045,4.559630429230283,0.4265688838743867,1.1103088593276347,0.38194327252313465,11.777354725483347,0.4523913783875833,1.5150595748574844
Eastern Kentucky,401418632,69.75,12.0,0.21964899803670151,16.361444377442286,0.41282135103645395,1.353089129727606,0.375,0.10242385242385241,3.3948741323741323,93.5,1.1155729905729905,30.0,0.7815700315700316,20.75,0.07032701975620255,0.4353817108238644,1.105106479256472,0.49337501630193403,0.3663558663558663,1.9122158644246163,0.1020466453771163,2.4344933680066223,0.34940572440572437,1.0203196702280553,0.40840118898064987,15.79243155818665,0.4767989857233216,1.550967618352025,67.75,12.0,0.19222438923980179,12.579173279415482,0.41016254986843215,1.3229256486699936,0.7416666666666667,0.15295601239624004,3.034056947975354,103.75,0.9512462177547566,32.0,0.6892014608807777,23.5,0.11830140198299621,0.45276268115942025,1.095991638403095,0.3177840901097547,0.30081650351294936,1.889663479305509,0.08668102119212917,2.807959477527321,0.4056409486200757,1.043529744162062,0.3548218716542507,11.499228317326601,0.42903712353427725,1.5860356953899422
Eastern Kentucky,401418638,67.6,12.0,0.17821756432848151,13.236559090001927,0.38788419947323094,1.378727872980537,0.5,0.1167216906347341,3.200247131986262,86.0,1.0750670881105664,28.2,1.0426473296038512,26.2,0.05978881271521676,0.4219895791854073,1.1373276204633416,0.39533668473004335,0.3216561216561216,2.0267618773928233,0.07034986401542523,1.6879832918211382,0.3316984925680578,1.0755453593866635,0.3387330694204281,13.054369384806105,0.44429633143580016,1.5571944526041992,71.2,12.4,0.18207423367244152,12.46839001738339,0.4151888634241575,1.3151211943269205,0.7361904761904763,0.15036480991699203,3.1508455583802832,119.2,1.0369969742038052,39.4,0.9713611687046221,39.8,0.0658131612534909,0.45073473509147066,1.0532894627283755,0.42770881267773203,0.3239865361436928,1.985279671974903,0.13408846678362799,5.4835500735180895,0.42451275889606055,1.0715813620566044,0.2616797946226808,8.445340762036809,0.41381793412153944,1.5673240414194851
Eastern Kentucky,401418639,67.16666666666667,11.833333333333334,0.22563336252730393,16.043183071483615,0.4155445252020515,1.3795885385225477,0.5462962962962963,0.11481193517806787,3.2195041889359204,92.66666666666667,1.1020295909693316,31.333333333333332,1.0574692658979463,29.0,0.13007046424005184,0.4483246493211728,1.1684572979808865,0.3961402026714882,0.34582454582454575,1.9608978098007805,0.09391699463139809,2.747752845355611,0.3509768139821534,1.086813919784394,0.4447024637921854,15.101688708492636,0.49204181465803853,1.564209788698516,70.16666666666667,12.0,0.22612920640494907,15.226369106883936,0.42804200157141326,1.3310986332612023,0.7134920634920635,0.1400098906171012,3.223743847669844,119.66666666666667,1.035732772620818,38.666666666666664,0.9859382288224793,39.166666666666664,0.09358266035120995,0.46291386654447947,1.0494789378323608,0.4959471845438698,0.3424525482356861,2.0291025199806394,0.1503231475063502,5.881438850944856,0.43219200496240345,1.039642343982382,0.3317513439936748,10.562014271082004,0.43086978381096025,1.6297741015585625
Eastern Kentucky,401418640,66.14285714285714,11.857142857142858,0.2098073233328927,14.735737674126742,0.4085619739827107,1.363707673180778,0.5634920634920635,0.1103149920573915,3.2208845428974553,90.57142857142857,1.1172158398784746,31.0,1.0492593707696682,28.285714285714285,0.1446143221633376,0.45377634034478903,1.1705685596828315,0.3290617818611053,0.3212657597750765,1.9167354172136137,0.07700826281741428,2.2714082855054194,0.35440869769898864,1.044088456489487,0.4108470497725924,14.012550944933865,0.4733374284370489,1.5694949122293114,71.14285714285714,12.142857142857142,0.1982317015752899,13.390486918756912,0.43182820913913345,1.2614731740671776,0.6829931972789115,0.1358814935448169,3.2759074249868503,125.71428571428571,1.0147550749448282,38.857142857142854,1.0101692754986331,41.0,0.07476495233423393,0.4708573882550565,0.9859162003209673,0.4526430759534187,0.33700901650015325,1.9964368733412232,0.12500258462873534,4.868171062429459,0.4434661629836473,0.9566731277979558,0.30037003350644303,9.565530726449959,0.4228883861236802,1.6228597603323858
