id,season,week,team,opponent,plays_offense,drives_offense,ppa_offense,total_ppa_offense,success_rate_offense,explosiveness_offense,power_success_offense,stuff_rate_offense,line_yards_offense,line_yards_total_offense,second_level_yards_offense,second_level_yards_total_offense,open_field_yards_offense,open_field_yards_total_offense,standard_downs.ppa_offense,standard_downs.success_rate_offense,standard_downs.explosiveness_offense,passing_downs.ppa_offense,passing_downs.success_rate_offense,passing_downs.explosiveness_offense,rushing_plays.ppa_offense,rushing_plays.total_ppa_offense,rushing_plays.success_rate_offense,rushing_plays.explosiveness_offense,passing_plays.ppa_offense,passing_plays.total_ppa_offense,passing_plays.success_rate_offense,passing_plays.explosiveness_offense,plays_defense,drives_defense,ppa_defense,total_ppa_defense,success_rate_defense,explosiveness_defense,power_success_defense,stuff_rate_defense,line_yards_defense,line_yards_total_defense,second_level_yards_defense,second_level_yards_total_defense,open_field_yards_defense,open_field_yards_total_defense,standard_downs.ppa_defense,standard_downs.success_rate_defense,standard_downs.explosiveness_defense,passing_downs.ppa_defense,passing_downs.success_rate_defense,passing_downs.explosiveness_defense,rushing_plays.ppa_defense,rushing_plays.total_ppa_defense,rushing_plays.success_rate_defense,rushing_plays.explosiveness_defense,passing_plays.ppa_defense,passing_plays.total_ppa_defense,passing_plays.success_rate_defense,passing_plays.explosiveness_defense
401403858,2022,1,Georgia,Oregon,53,9,0.7716585889819457,40.89790521604313,0.6415094339622641,1.4073684306682046,1.0,0.05263157894736842,4.489473684210527,85.0,1.368421052631579,26.0,0.10526315789473684,2.0,0.6720846489096703,0.6585365853658537,1.235628375623262,1.1118695508955534,0.5833333333333334,2.0697943572701263,0.6242291277267539,11.860353426808324,0.5789473684210527,1.138090142042857,0.8540456408598471,29.0375517892348,0.6764705882352942,1.536153699141197,64,9,0.009653464249382402,0.6178217119604738,0.46875,0.7036680172669246,1.0,0.1724137931034483,3.6413793103448278,106.0,1.4137931034482758,41.0,0.5862068965517241,17.0,-0.09942342000752874,0.5116279069767442,0.5879759185845558,0.23300137010877187,0.38095238095238093,1.0218212886434388,0.19247679404557358,5.5818270273216335,0.4827586206896552,0.7258544464757457,-0.14182872329603313,-4.96400531536116,0.45714285714285713,0.6842548917092062
401403858,2022,1,Oregon,Georgia,64,9,0.009653464249382402,0.6178217119604738,0.46875,0.7036680172669246,1.0,0.1724137931034483,3.6413793103448278,106.0,1.4137931034482758,41.0,0.5862068965517241,17.0,-0.09942342000752874,0.5116279069767442,0.5879759185845558,0.23300137010877187,0.38095238095238093,1.0218212886434388,0.19247679404557358,5.5818270273216335,0.4827586206896552,0.7258544464757457,-0.14182872329603313,-4.96400531536116,0.45714285714285713,0.6842548917092062,53,9,0.7716585889819457,40.89790521604313,0.6415094339622641,1.4073684306682046,1.0,0.05263157894736842,4.489473684210527,85.0,1.368421052631579,26.0,0.10526315789473684,2.0,0.6720846489096703,0.6585365853658537,1.235628375623262,1.1118695508955534,0.5833333333333334,2.0697943572701263,0.6242291277267539,11.860353426808324,0.5789473684210527,1.138090142042857,0.8540456408598471,29.0375517892348,0.6764705882352942,1.536153699141197
401403859,2022,1,Kentucky,Miami (OH),55,9,0.25337702239885374,13.935736231936957,0.45454545454545453,1.2627019499431424,0.5,0.1,3.25,65.0,0.65,13.0,,,-0.0043110188024106134,0.4146341463414634,0.8794377546804234,1.0080348573454136,0.5714285714285714,2.0771383648764203,-0.03156428731050264,-0.6312857462100528,0.35,0.5913550240149663,0.549390678157889,18.679283057368224,0.5294117647058824,1.523781310026322,63,10,0.07419764963287016,4.6744519268708205,0.31746031746031744,1.3822433851277978,1.0,0.17857142857142858,3.0607142857142855,86.0,0.8571428571428571,24.0,0.8571428571428571,24.0,0.09789821162320801,0.3902439024390244,1.2709335701231173,0.030028420469058716,0.18181818181818182,1.8274826451465203,0.07836144648338574,2.1941205015348,0.25,1.502034542864892,0.07086661215245771,2.4803314253360202,0.37142857142857144,1.3177404540385933
401403859,2022,1,Miami (OH),Kentucky,63,10,0.07419764963287016,4.6744519268708205,0.31746031746031744,1.3822433851277978,1.0,0.17857142857142858,3.0607142857142855,86.0,0.8571428571428571,24.0,0.8571428571428571,24.0,0.09789821162320801,0.3902439024390244,1.2709335701231173,0.030028420469058716,0.18181818181818182,1.8274826451465203,0.07836144648338574,2.1941205015348,0.25,1.502034542864892,0.07086661215245771,2.4803314253360202,0.37142857142857144,1.3177404540385933,55,9,0.25337702239885374,13.935736231936957,0.45454545454545453,1.2627019499431424,0.5,0.1,3.25,65.0,0.65,13.0,,,-0.0043110188024106134,0.4146341463414634,0.8794377546804234,1.0080348573454136,0.5714285714285714,2.0771383648764203,-0.03156428731050264,-0.6312857462100528,0.35,0.5913550240149663,0.549390678157889,18.679283057368224,0.5294117647058824,1.523781310026322
401403860,2022,1,Ole Miss,Troy,71,11,0.30497095650360856,21.652937911756208,0.5352112676056338,1.1073742238171367,1.0,0.09523809523809523,3.480952380952381,146.0,1.3333333333333333,56.0,2.0238095238095237,85.0,0.1817099043928601,0.58,0.8503823544086518,0.5984496520053907,0.42857142857142855,1.9354591363555878,0.4047794855413942,17.000738392738555,0.5714285714285714,1.0423645361401286,0.16042067306957422,4.652199519017652,0.4827586206896552,1.2188194026920076,80,12,0.01473735049835636,1.1789880398685086,0.3875,1.0221735431103072,0.8,0.2413793103448276,1.9482758620689655,57.0,0.6896551724137931,20.0,0.2413793103448276,7.0,0.0671651028062929,0.45454545454545453,0.929038893663323,-0.10060370457910402,0.24,1.410234582472741,-0.23497362827464138,-6.8142352199646,0.3103448275862069,0.6387344423043784,0.15672986783986487,7.993223259833108,0.43137254901960786,1.1790349934400053
401403860,2022,1,Troy,Ole Miss,80,12,0.01473735049835636,1.1789880398685086,0.3875,1.0221735431103072,0.8,0.2413793103448276,1.9482758620689655,57.0,0.6896551724137931,20.0,0.2413793103448276,7.0,0.0671651028062929,0.45454545454545453,0.929038893663323,-0.10060370457910402,0.24,1.410234582472741,-0.23497362827464138,-6.8142352199646,0.3103448275862069,0.6387344423043784,0.15672986783986487,7.993223259833108,0.43137254901960786,1.1790349934400053,71,11,0.30497095650360856,21.652937911756208,0.5352112676056338,1.1073742238171367,1.0,0.09523809523809523,3.480952380952381,146.0,1.3333333333333333,56.0,2.0238095238095237,85.0,0.1817099043928601,0.58,0.8503823544086518,0.5984496520053907,0.42857142857142855,1.9354591363555878,0.4047794855413942,17.000738392738555,0.5714285714285714,1.0423645361401286,0.16042067306957422,4.652199519017652,0.4827586206896552,1.2188194026920076
401403861,2022,1,Memphis,Mississippi State,50,12,0.15848157732124046,7.924078866062023,0.38,1.2208177272180725,0.75,0.10526315789473684,2.9473684210526314,56.0,0.9473684210526315,18.0,2.526315789473684,48.0,0.06689708769953587,0.4411764705882353,0.9614613813091479,0.3530986177673627,0.25,2.19340402437654,0.2958886489557475,5.621884330159203,0.5263157894736842,0.9681545428424129,0.0742643398678329,2.30219453590282,0.2903225806451613,1.5015545987465835,81,13,0.42732177132370563,34.61306347722016,0.5679012345679012,1.2056102674517821,0.8333333333333334,0.0967741935483871,3.096774193548387,96.0,0.5806451612903226,18.0,0.0,0.0,0.18591803142822488,0.5396825396825397,0.870943349089683,1.2722348609578882,0.6666666666666666,2.1538332028110627,0.12265165010588416,3.802201153282409,0.4838709677419355,0.7146720009514324,0.6476144327391107,31.733107204216427,0.6326530612244898,1.4431610415648546
401403861,2022,1,Mississippi State,Memphis,81,13,0.42732177132370563,34.61306347722016,0.5679012345679012,1.2056102674517821,0.8333333333333334,0.0967741935483871,3.096774193548387,96.0,0.5806451612903226,18.0,0.0,0.0,0.18591803142822488,0.5396825396825397,0.870943349089683,1.2722348609578882,0.6666666666666666,2.1538332028110627,0.12265165010588416,3.802201153282409,0.4838709677419355,0.7146720009514324,0.6476144327391107,31.733107204216427,0.6326530612244898,1.4431610415648546,50,12,0.15848157732124046,7.924078866062023,0.38,1.2208177272180725,0.75,0.10526315789473684,2.9473684210526314,56.0,0.9473684210526315,18.0,2.526315789473684,48.0,0.06689708769953587,0.4411764705882353,0.9614613813091479,0.3530986177673627,0.25,2.19340402437654,0.2958886489557475,5.621884330159203,0.5263157894736842,0.9681545428424129,0.0742643398678329,2.30219453590282,0.2903225806451613,1.5015545987465835
401403863,2022,1,Georgia State,South Carolina,70,15,-0.24021584377568797,-16.81510906429816,0.22857142857142856,1.71797820403038,0.25,0.20512820512820512,2.8,109.0,0.6410256410256411,25.0,1.7435897435897436,68.0,-0.11872776304084194,0.23076923076923078,1.4052438790681983,-0.39305568728081686,0.22580645161290322,2.120065193267471,0.14525128885333513,5.66480026528007,0.3076923076923077,1.4784209516113702,-0.30043616260598,-8.712648715573419,0.13793103448275862,2.4366499612874093,68,13,0.08840075823083661,6.011251559696889,0.35294117647058826,1.2693393423361643,0.8,0.1724137931034483,2.689655172413793,78.0,0.7931034482758621,23.0,0.5862068965517241,17.0,-0.06784358105105551,0.3953488372093023,0.9067988576158295,0.357141021795691,0.28,2.149794805228406,0.0668063743083638,1.93738485494255,0.41379310344827586,0.8667519272383967,0.11956599751871,4.54350790571098,0.3157894736842105,1.671926757433932
401403863,2022,1,South Carolina,Georgia State,68,13,0.08840075823083661,6.011251559696889,0.35294117647058826,1.2693393423361643,0.8,0.1724137931034483,2.689655172413793,78.0,0.7931034482758621,23.0,0.5862068965517241,17.0,-0.06784358105105551,0.3953488372093023,0.9067988576158295,0.357141021795691,0.28,2.149794805228406,0.0668063743083638,1.93738485494255,0.41379310344827586,0.8667519272383967,0.11956599751871,4.54350790571098,0.3157894736842105,1.671926757433932,70,15,-0.24021584377568797,-16.81510906429816,0.22857142857142856,1.71797820403038,0.25,0.20512820512820512,2.8,109.0,0.6410256410256411,25.0,1.7435897435897436,68.0,-0.11872776304084194,0.23076923076923078,1.4052438790681983,-0.39305568728081686,0.22580645161290322,2.120065193267471,0.14525128885333513,5.66480026528007,0.3076923076923077,1.4784209516113702,-0.30043616260598,-8.712648715573419,0.13793103448275862,2.4366499612874093
401403864,2022,1,Ball State,Tennessee,69,13,0.06593316283166488,4.5493882353848765,0.36231884057971014,1.246845820740928,0.5,0.2962962962962963,2.3,62.0,0.5925925925925926,16.0,0.0,0.0,-0.06566476409986173,0.3541666666666667,0.9723494920291452,0.36672842438944003,0.38095238095238093,1.8301505192534666,-0.1718452448802382,-4.639821611766431,0.25925925925925924,0.9465723384722217,0.21879071064645972,9.189209847151307,0.42857142857142855,1.3636188416232027,86,14,0.4169729860935496,35.859676804045264,0.5348837209302325,1.130786949987616,0.8888888888888888,0.1,2.988,149.0,0.96,48.0,0.96,48.0,0.3227067621736234,0.5846153846153846,0.8881237615998845,0.7087493934647499,0.38095238095238093,2.2834370948293397,0.27142806846577605,13.571403423288803,0.52,0.9283946833712845,0.6191187050210127,22.28827338075646,0.5555555555555556,1.3938968965888467
401403864,2022,1,Tennessee,Ball State,86,14,0.4169729860935496,35.859676804045264,0.5348837209302325,1.130786949987616,0.8888888888888888,0.1,2.988,149.0,0.96,48.0,0.96,48.0,0.3227067621736234,0.5846153846153846,0.8881237615998845,0.7087493934647499,0.38095238095238093,2.2834370948293397,0.27142806846577605,13.571403423288803,0.52,0.9283946833712845,0.6191187050210127,22.28827338075646,0.5555555555555556,1.3938968965888467,69,13,0.06593316283166488,4.5493882353848765,0.36231884057971014,1.246845820740928,0.5,0.2962962962962963,2.3,62.0,0.5925925925925926,16.0,0.0,0.0,-0.06566476409986173,0.3541666666666667,0.9723494920291452,0.36672842438944003,0.38095238095238093,1.8301505192534666,-0.1718452448802382,-4.639821611766431,0.25925925925925924,0.9465723384722217,0.21879071064645972,9.189209847151307,0.42857142857142855,1.3636188416232027
401403865,2022,1,Sam Houston State,Texas A&M,54,13,-0.09461359001792904,-5.109133860968169,0.3148148148148148,0.9727643501112725,0.6666666666666666,0.2608695652173913,3.1782608695652175,73.0,1.391304347826087,32.0,0.782608695652174,18.0,-0.2305984321077294,0.3939393939393939,0.7028806468727768,0.1190768761231858,0.19047619047619047,1.8498863856363834,0.14097949149760608,3.24252830444494,0.43478260869565216,1.057810960530505,-0.26940845694880994,-8.351662165413108,0.22580645161290322,0.8512691923695118,66,13,0.3452142757607915,22.78414220021224,0.4393939393939394,1.6851439281207823,0.6,0.25,2.240625,72.0,0.9375,30.0,0.125,4.0,-0.0707121901356067,0.4222222222222222,1.0270950527353768,1.2364852741102164,0.47619047619047616,2.935436791353052,-0.053276742811938345,-1.704855769982027,0.40625,0.878477160393614,0.7202646461821843,24.48899797019427,0.47058823529411764,2.3405606768991065
401403865,2022,1,Texas A&M,Sam Houston State,66,13,0.3452142757607915,22.78414220021224,0.4393939393939394,1.6851439281207823,0.6,0.25,2.240625,72.0,0.9375,30.0,0.125,4.0,-0.0707121901356067,0.4222222222222222,1.0270950527353768,1.2364852741102164,0.47619047619047616,2.935436791353052,-0.053276742811938345,-1.704855769982027,0.40625,0.878477160393614,0.7202646461821843,24.48899797019427,0.47058823529411764,2.3405606768991065,54,13,-0.09461359001792904,-5.109133860968169,0.3148148148148148,0.9727643501112725,0.6666666666666666,0.2608695652173913,3.1782608695652175,73.0,1.391304347826087,32.0,0.782608695652174,18.0,-0.2305984321077294,0.3939393939393939,0.7028806468727768,0.1190768761231858,0.19047619047619047,1.8498863856363834,0.14097949149760608,3.24252830444494,0.43478260869565216,1.057810960530505,-0.26940845694880994,-8.351662165413108,0.22580645161290322,0.8512691923695118
401403866,2022,1,Elon,Vanderbilt,70,16,0.1966949549436697,13.76864684605688,0.4142857142857143,1.4401022530288514,0.1111111111111111,0.225,2.5875,104.0,0.7,28.0,0.575,23.0,0.07284508490261538,0.42857142857142855,1.223513310659164,0.692094435107887,0.35714285714285715,2.4797291764033504,-0.11555264448442024,-4.62210577937681,0.325,1.0300557329213722,0.6130250875144563,18.390752625433688,0.5333333333333333,1.7732650506161782,58,15,0.3631399911161497,21.062119484736684,0.39655172413793105,1.5826542715343443,1.0,0.1875,2.775,89.0,0.90625,29.0,2.21875,71.0,0.3268895255281516,0.5263157894736842,1.123148597915188,0.43201587573334604,0.15,4.646025428995386,0.13380531716729505,4.2817701493534415,0.3125,1.300338030667283,0.6453980513608939,16.780349335383242,0.5,1.7998206106628531
401403866,2022,1,Vanderbilt,Elon,58,15,0.3631399911161497,21.062119484736684,0.39655172413793105,1.5826542715343443,1.0,0.1875,2.775,89.0,0.90625,29.0,2.21875,71.0,0.3268895255281516,0.5263157894736842,1.123148597915188,0.43201587573334604,0.15,4.646025428995386,0.13380531716729505,4.2817701493534415,0.3125,1.300338030667283,0.6453980513608939,16.780349335383242,0.5,1.7998206106628531,70,16,0.1966949549436697,13.76864684605688,0.4142857142857143,1.4401022530288514,0.1111111111111111,0.225,2.5875,104.0,0.7,28.0,0.575,23.0,0.07284508490261538,0.42857142857142855,1.223513310659164,0.692094435107887,0.35714285714285715,2.4797291764033504,-0.11555264448442024,-4.62210577937681,0.325,1.0300557329213722,0.6130250875144563,18.390752625433688,0.5333333333333333,1.7732650506161782
401403867,2022,1,Florida State,LSU,70,9,0.4164234190109019,29.149639330763133,0.4857142857142857,1.3838314542498946,0.8333333333333334,0.19444444444444445,2.6666666666666665,96.0,0.6388888888888888,23.0,0.5277777777777778,19.0,0.21984117859811925,0.45652173913043476,1.169061488890992,0.7932060464687353,0.5416666666666666,1.730767552137353,0.1708455283243232,6.150439019675636,0.4722222222222222,0.8498226714905818,0.6764470679731617,22.999200311087495,0.5,1.9178402370092076,60,8,0.5214463954569997,31.28678372741998,0.5,1.599398260176641,0.7142857142857143,0.08333333333333333,4.033333333333333,97.0,1.6666666666666667,40.0,1.0,24.0,0.31302154040249525,0.5,1.3406248159083918,1.0946147468568868,0.5,2.3110252319143263,0.6925363092097463,16.62087142103391,0.5,1.566537839728747,0.4073864529551685,14.665912306386067,0.5,1.6213052071419036
401403867,2022,1,LSU,Florida State,60,8,0.5214463954569997,31.28678372741998,0.5,1.599398260176641,0.7142857142857143,0.08333333333333333,4.033333333333333,97.0,1.6666666666666667,40.0,1.0,24.0,0.31302154040249525,0.5,1.3406248159083918,1.0946147468568868,0.5,2.3110252319143263,0.6925363092097463,16.62087142103391,0.5,1.566537839728747,0.4073864529551685,14.665912306386067,0.5,1.6213052071419036,70,9,0.4164234190109019,29.149639330763133,0.4857142857142857,1.3838314542498946,0.8333333333333334,0.19444444444444445,2.6666666666666665,96.0,0.6388888888888888,23.0,0.5277777777777778,19.0,0.21984117859811925,0.45652173913043476,1.169061488890992,0.7932060464687353,0.5416666666666666,1.730767552137353,0.1708455283243232,6.150439019675636,0.4722222222222222,0.8498226714905818,0.6764470679731617,22.999200311087495,0.5,1.9178402370092076
401403868,2022,2,Alabama,Texas,63,11,0.1414518828719926,8.911468620935533,0.4126984126984127,1.297907287585786,0.3333333333333333,0.18181818181818182,2.85,63.0,0.9090909090909091,20.0,4.0,88.0,0.11662311146599501,0.45454545454545453,1.1684599984788857,0.19895009033851327,0.3157894736842105,1.7293982512754538,0.05726452796783563,1.2598196152923837,0.3181818181818182,1.4258245477232911,0.18662558550349143,7.651649005643149,0.4634146341463415,1.2507798759561788,67,12,0.15687942430534402,10.51092142845805,0.417910447761194,1.186392032358698,0.6,0.23333333333333334,2.4166666666666665,73.0,0.6333333333333333,19.0,0.6,18.0,0.14564492896344478,0.46938775510204084,1.1467442227515303,0.18746221718051415,0.2777777777777778,1.3687719565516696,0.05168807232554883,1.550642169766465,0.3333333333333333,0.9628433645345127,0.24216970969436713,8.960279258691584,0.4864864864864865,1.3105857367054676
