id,season,week,season_type,start_date,home_team,home_conference,home_score,away_team,away_conference,away_score,lines,bovada_spread
401110842,2019,11,regular,2019-11-09T20:30:00.000Z,Alabama,SEC,41,LSU,SEC,46,"[{'provider': 'Bovada', 'spread': -5.0, 'formatted_spread': 'Alabama -5.0', 'spread_open': None, 'over_under': 65.0, 'over_under_open': None, 'home_moneyline': None, 'away_moneyline': None}]",-5.0
401110846,2019,11,regular,2019-11-10T00:30:00.000Z,Kentucky,SEC,13,Tennessee,SEC,17,"[{'provider': 'Bovada', 'spread': -1.5, 'formatted_spread': 'Kentucky -1.5', 'spread_open': None, 'over_under': 42.5, 'over_under_open': None, 'home_moneyline': None, 'away_moneyline': None}]",-1.5
401112514,2019,13,regular,2019-11-23T19:30:00.000Z,Notre Dame,FBS Independents,40,Boston College,ACC,7,"[{'provider': 'Bovada', 'spread': -21.0, 'formatted_spread': 'Notre Dame -21.0', 'spread_open': None, 'over_under': 65.5, 'over_under_open': None, 'home_moneyline': None, 'away_moneyline': None}]",-21.0
401114180,2019,11,regular,2019-11-10T00:00:00.000Z,California,Pac-12,33,Washington State,Pac-12,20,"[{'provider': 'Bovada', 'spread': 8.5, 'formatted_spread': 'Washington State -8.5', 'spread_open': None, 'over_under': 52.5, 'over_under_open': None, 'home_moneyline': None, 'away_moneyline': None}]",8.5
401112512,2019,12,regular,2019-11-17T00:30:00.000Z,NC State,ACC,20,Louisville,ACC,34,"[{'provider': 'Bovada', 'spread': 4.5, 'formatted_spread': 'Louisville -4.5', 'spread_open': None, 'over_under': 51.5, 'over_under_open': None, 'home_moneyline': None, 'away_moneyline': None}]",4.5
401114163,2019,14,regular,2019-12-01T03:00:00.000Z,Arizona State,Pac-12,24,Arizona,Pac-12,14,"[{'provider': 'Bovada', 'spread': -13.0, 'formatted_spread': 'Arizona State -13.0', 'spread_open': None, 'over_under': 60.5, 'over_under_open': None, 'home_moneyline': None, 'away_moneyline': None}]",-13.0
401112524,2019,14,regular,2019-12-01T00:00:00.000Z,NC State,ACC,10,North Carolina,ACC,41,"[{'provider': 'Bovada', 'spread': 11.5, 'formatted_spread': 'North Carolina -11.5', 'spread_open': None, 'over_under': 57.5, 'over_under_open': None, 'home_moneyline': None, 'away_moneyline': None}]",11.5
401110863,2019,14,regular,2019-11-29T00:30:00.000Z,Mississippi State,SEC,21,Ole Miss,SEC,20,"[{'provider': 'Bovada', 'spread': 2.0, 'formatted_spread': 'Ole Miss -2.0', 'spread_open': None, 'over_under': 59.5, 'over_under_open': None, 'home_moneyline': None, 'away_moneyline': None}]",2.0
401114335,2019,15,regular,2019-12-14T20:00:00.000Z,Navy,American Athletic,31,Army,FBS Independents,7,"[{'provider': 'Bovada', 'spread': -12.0, 'formatted_spread': 'Navy -12.0', 'spread_open': None, 'over_under': 42.0, 'over_under_open': None, 'home_moneyline': None, 'away_moneyline': None}]",-12.0
401112083,2019,13,regular,2019-11-23T20:30:00.000Z,Baylor,Big 12,24,Texas,Big 12,10,"[{'provider': 'Bovada', 'spread': -4.0, 'formatted_spread': 'Baylor -4.0', 'spread_open': None, 'over_under': 58.5, 'over_under_open': None, 'home_moneyline': None, 'away_moneyline': None}]",-4.0
401112525,2019,14,regular,2019-11-30T17:30:00.000Z,Syracuse,ACC,39,Wake Forest,ACC,30,"[{'provider': 'Bovada', 'spread': 6.5, 'formatted_spread': 'Wake Forest -6.5', 'spread_open': None, 'over_under': 68.0, 'over_under_open': None, 'home_moneyline': None, 'away_moneyline': None}]",6.5
