id,season,week,season_type,start_date,home_team,home_conference,home_score,away_team,away_conference,away_score,lines,bovada_spread
401241303,2020,4,regular,2020-09-26T22:00:00.000Z,Boston College,ACC,24,Texas State,Sun Belt,21,"[{'provider': 'Bovada', 'spread': -21.5, 'formatted_spread': 'Boston College -21.5', 'spread_open': None, 'over_under': 57.0, 'over_under_open': None, 'home_moneyline': None, 'away_moneyline': None}]",-21.5
401247297,2020,8,regular,2020-10-24T00:00:00.000Z,Wisconsin,Big Ten,45,Illinois,Big Ten,7,"[{'provider': 'Bovada', 'spread': -20.0, 'formatted_spread': 'Wisconsin -20.0', 'spread_open': None, 'over_under': 51.5, 'over_under_open': None, 'home_moneyline': None, 'away_moneyline': None}]",-20.0
401247321,2020,12,regular,2020-11-21T17:00:00.000Z,Nebraska,Big Ten,23,Illinois,Big Ten,41,"[{'provider': 'Bovada', 'spread': -17.0, 'formatted_spread': 'Nebraska -17.0', 'spread_open': None, 'over_under': 61.0, 'over_under_open': None, 'home_moneyline': None, 'away_moneyline': None}]",-17.0
401247323,2020,12,regular,2020-11-21T20:30:00.000Z,Northwestern,Big Ten,17,Wisconsin,Big Ten,7,"[{'provider': 'Bovada', 'spread': 7.5, 'formatted_spread': 'Wisconsin -7.5', 'spread_open': None, 'over_under': 43.0, 'over_under_open': None, 'home_moneyline': None, 'away_moneyline': None}]",7.5
401247333,2020,13,regular,2020-11-28T17:00:00.000Z,Michigan,Big Ten,17,Penn State,Big Ten,27,"[{'provider': 'Bovada', 'spread': -1.0, 'formatted_spread': 'Michigan -1.0', 'spread_open': None, 'over_under': 56.0, 'over_under_open': None, 'home_moneyline': None, 'away_moneyline': None}]",-1.0
401247345,2020,15,regular,2020-12-12T17:00:00.000Z,Nebraska,Big Ten,17,Minnesota,Big Ten,24,"[{'provider': 'Bovada', 'spread': -10.5, 'formatted_spread': 'Nebraska -10.5', 'spread_open': None, 'over_under': 59.5, 'over_under_open': None, 'home_moneyline': None, 'away_moneyline': None}]",-10.5
401248997,2020,8,regular,2020-10-24T23:00:00.000Z,Boise State,Mountain West,42,Utah State,Mountain West,13,"[{'provider': 'Bovada', 'spread': -17.0, 'formatted_spread': 'Boise State -17.0', 'spread_open': None, 'over_under': 51.5, 'over_under_open': None, 'home_moneyline': None, 'away_moneyline': None}]",-17.0
401249003,2020,9,regular,2020-10-31T23:00:00.000Z,New Mexico,Mountain West,21,San José State,Mountain West,38,"[{'provider': 'Bovada', 'spread': 9.5, 'formatted_spread': 'San José State -9.5', 'spread_open': None, 'over_under': None, 'over_under_open': None, 'home_moneyline': None, 'away_moneyline': None}]",9.5
401249007,2020,10,regular,2020-11-08T04:00:00.000Z,Hawai'i,Mountain West,39,New Mexico,Mountain West,33,"[{'provider': 'Bovada', 'spread': -15.5, 'formatted_spread': ""Hawai'i -15.5"", 'spread_open': None, 'over_under': 61.5, 'over_under_open': None, 'home_moneyline': None, 'away_moneyline': None}]",-15.5
401249010,2020,10,regular,2020-11-06T02:00:00.000Z,Colorado State,Mountain West,34,Wyoming,Mountain West,24,"[{'provider': 'Bovada', 'spread': 4.0, 'formatted_spread': 'Wyoming -4.0', 'spread_open': None, 'over_under': 52.5, 'over_under_open': None, 'home_moneyline': None, 'away_moneyline': None}]",4.0
401249013,2020,11,regular,2020-11-14T19:30:00.000Z,Utah State,Mountain West,16,Fresno State,Mountain West,35,"[{'provider': 'Bovada', 'spread': 11.0, 'formatted_spread': 'Fresno State -11.0', 'spread_open': None, 'over_under': 51.5, 'over_under_open': None, 'home_moneyline': None, 'away_moneyline': None}]",11.0
401249014,2020,11,regular,2020-11-14T21:00:00.000Z,San Diego State,Mountain West,34,Hawai'i,Mountain West,10,"[{'provider': 'Bovada', 'spread': -10.0, 'formatted_spread': 'San Diego State -10.0', 'spread_open': None, 'over_under': 51.0, 'over_under_open': None, 'home_moneyline': None, 'away_moneyline': None}]",-10.0
401249016,2020,11,regular,2020-11-15T03:30:00.000Z,San José State,Mountain West,34,UNLV,Mountain West,17,"[{'provider': 'Bovada', 'spread': -17.0, 'formatted_spread': 'San José State -17.0', 'spread_open': None, 'over_under': 62.0, 'over_under_open': None, 'home_moneyline': None, 'away_moneyline': None}]",-17.0
401249031,2020,14,regular,2020-12-06T00:00:00.000Z,San Diego State,Mountain West,29,Colorado State,Mountain West,17,"[{'provider': 'Bovada', 'spread': -7.5, 'formatted_spread': 'San Diego State -7.5', 'spread_open': None, 'over_under': 45.5, 'over_under_open': None, 'home_moneyline': None, 'away_moneyline': None}]",-7.5
401249033,2020,14,regular,2020-12-05T23:00:00.000Z,San José State,Mountain West,35,Hawai'i,Mountain West,24,"[{'provider': 'Bovada', 'spread': -6.0, 'formatted_spread': 'San José State -6.0', 'spread_open': None, 'over_under': 59.5, 'over_under_open': None, 'home_moneyline': None, 'away_moneyline': None}]",-6.0
401249038,2020,15,regular,2020-12-13T04:00:00.000Z,Hawai'i,Mountain West,38,UNLV,Mountain West,21,"[{'provider': 'Bovada', 'spread': -19.5, 'formatted_spread': ""Hawai'i -19.5"", 'spread_open': None, 'over_under': 60.0, 'over_under_open': None, 'home_moneyline': None, 'away_moneyline': None}]",-19.5
401249400,2020,10,regular,2020-11-07T17:00:00.000Z,USC,Pac-12,28,Arizona State,Pac-12,27,"[{'provider': 'Bovada', 'spread': -11.0, 'formatted_spread': 'USC -11.0', 'spread_open': None, 'over_under': 58.0, 'over_under_open': None, 'home_moneyline': None, 'away_moneyline': None}]",-11.0
401249405,2020,11,regular,2020-11-15T00:00:00.000Z,Washington State,Pac-12,29,Oregon,Pac-12,43,"[{'provider': 'Bovada', 'spread': 11.0, 'formatted_spread': 'Oregon -11.0', 'spread_open': None, 'over_under': 58.0, 'over_under_open': None, 'home_moneyline': None, 'away_moneyline': None}]",11.0
401249411,2020,12,regular,2020-11-21T20:30:00.000Z,Oregon State,Pac-12,31,California,Pac-12,27,"[{'provider': 'Bovada', 'spread': 1.0, 'formatted_spread': 'California -1.0', 'spread_open': None, 'over_under': 46.5, 'over_under_open': None, 'home_moneyline': None, 'away_moneyline': None}]",1.0
401249421,2020,13,regular,2020-11-29T01:00:00.000Z,UCLA,Pac-12,27,Arizona,Pac-12,10,"[{'provider': 'Bovada', 'spread': -10.0, 'formatted_spread': 'UCLA -10.0', 'spread_open': None, 'over_under': 70.0, 'over_under_open': None, 'home_moneyline': None, 'away_moneyline': None}]",-10.0
401249425,2020,14,regular,2020-12-06T03:30:00.000Z,Arizona State,Pac-12,18,UCLA,Pac-12,25,"[{'provider': 'Bovada', 'spread': -3.0, 'formatted_spread': 'Arizona State -3.0', 'spread_open': None, 'over_under': 57.5, 'over_under_open': None, 'home_moneyline': None, 'away_moneyline': None}]",-3.0
401249426,2020,14,regular,2020-12-06T00:00:00.000Z,Arizona,Pac-12,13,Colorado,Pac-12,24,"[{'provider': 'Bovada', 'spread': 9.5, 'formatted_spread': 'Colorado -9.5', 'spread_open': None, 'over_under': 56.0, 'over_under_open': None, 'home_moneyline': None, 'away_moneyline': None}]",9.5
401249428,2020,15,regular,2020-12-12T17:00:00.000Z,Colorado,Pac-12,21,Utah,Pac-12,38,"[{'provider': 'Bovada', 'spread': 3.0, 'formatted_spread': 'Utah -3.0', 'spread_open': None, 'over_under': 49.5, 'over_under_open': None, 'home_moneyline': None, 'away_moneyline': None}]",3.0
401249429,2020,15,regular,2020-12-12T00:00:00.000Z,Arizona,Pac-12,7,Arizona State,Pac-12,70,"[{'provider': 'Bovada', 'spread': 8.0, 'formatted_spread': 'Arizona State -8.0', 'spread_open': None, 'over_under': 58.0, 'over_under_open': None, 'home_moneyline': None, 'away_moneyline': None}]",8.0
401249867,2020,12,regular,2020-11-18T01:00:00.000Z,Kent State,Mid-American,69,Akron,Mid-American,35,"[{'provider': 'Bovada', 'spread': -26.0, 'formatted_spread': 'Kent State -26.0', 'spread_open': None, 'over_under': 60.0, 'over_under_open': None, 'home_moneyline': None, 'away_moneyline': None}]",-26.0
401249873,2020,13,regular,2020-11-28T17:00:00.000Z,Toledo,Mid-American,24,Ball State,Mid-American,27,"[{'provider': 'Bovada', 'spread': -10.0, 'formatted_spread': 'Toledo -10.0', 'spread_open': None, 'over_under': 67.5, 'over_under_open': None, 'home_moneyline': None, 'away_moneyline': None}]",-10.0
401249875,2020,13,regular,2020-11-28T17:00:00.000Z,Western Michigan,Mid-American,30,Northern Illinois,Mid-American,27,"[{'provider': 'Bovada', 'spread': -19.0, 'formatted_spread': 'Western Michigan -19.0', 'spread_open': None, 'over_under': 64.5, 'over_under_open': None, 'home_moneyline': None, 'away_moneyline': None}]",-19.0
401249878,2020,14,regular,2020-12-05T19:00:00.000Z,Central Michigan,Mid-American,20,Ball State,Mid-American,45,"[{'provider': 'Bovada', 'spread': 3.0, 'formatted_spread': 'Ball State -3.0', 'spread_open': None, 'over_under': 63.0, 'over_under_open': None, 'home_moneyline': None, 'away_moneyline': None}]",3.0
401249879,2020,14,regular,2020-12-05T19:00:00.000Z,Western Michigan,Mid-American,42,Eastern Michigan,Mid-American,53,"[{'provider': 'Bovada', 'spread': -13.5, 'formatted_spread': 'Western Michigan -13.5', 'spread_open': None, 'over_under': 67.5, 'over_under_open': None, 'home_moneyline': None, 'away_moneyline': None}]",-13.5
401249880,2020,14,regular,2020-12-05T17:00:00.000Z,Northern Illinois,Mid-American,24,Toledo,Mid-American,41,"[{'provider': 'Bovada', 'spread': 10.0, 'formatted_spread': 'Toledo -10.0', 'spread_open': None, 'over_under': 53.5, 'over_under_open': None, 'home_moneyline': None, 'away_moneyline': None}]",10.0
401249881,2020,14,regular,2020-12-05T19:00:00.000Z,Akron,Mid-American,31,Bowling Green,Mid-American,3,"[{'provider': 'Bovada', 'spread': -3.0, 'formatted_spread': 'Akron -3.0', 'spread_open': None, 'over_under': 55.0, 'over_under_open': None, 'home_moneyline': None, 'away_moneyline': None}]",-3.0
401249892,2020,13,regular,2020-11-28T18:00:00.000Z,Akron,Mid-American,7,Miami (OH),Mid-American,38,"[{'provider': 'Bovada', 'spread': 14.0, 'formatted_spread': 'Miami (OH) -14.0', 'spread_open': None, 'over_under': 55.5, 'over_under_open': None, 'home_moneyline': None, 'away_moneyline': None}]",14.0
401261454,2020,12,regular,2020-11-15T17:00:00.000Z,UCLA,Pac-12,34,California,Pac-12,10,"[{'provider': 'Bovada', 'spread': 3.5, 'formatted_spread': 'California -3.5', 'spread_open': None, 'over_under': 57.5, 'over_under_open': None, 'home_moneyline': None, 'away_moneyline': None}]",3.5
401269376,2020,16,regular,2020-12-20T00:00:00.000Z,UCLA,Pac-12,47,Stanford,Pac-12,48,"[{'provider': 'Bovada', 'spread': -7.0, 'formatted_spread': 'UCLA -7.0', 'spread_open': None, 'over_under': 59.0, 'over_under_open': None, 'home_moneyline': None, 'away_moneyline': None}]",-7.0
401269378,2020,16,regular,2020-12-20T03:30:00.000Z,Oregon State,Pac-12,33,Arizona State,Pac-12,46,"[{'provider': 'Bovada', 'spread': 7.5, 'formatted_spread': 'Arizona State -7.5', 'spread_open': None, 'over_under': 55.0, 'over_under_open': None, 'home_moneyline': None, 'away_moneyline': None}]",7.5
401269381,2020,16,regular,2020-12-19T22:30:00.000Z,Penn State,Big Ten,56,Illinois,Big Ten,21,"[{'provider': 'Bovada', 'spread': -15.0, 'formatted_spread': 'Penn State -15.0', 'spread_open': None, 'over_under': 52.0, 'over_under_open': None, 'home_moneyline': None, 'away_moneyline': None}]",-15.0
401207136,2020,5,regular,2020-10-03T20:00:00.000Z,Florida Atlantic,Conference USA,21,Charlotte,Conference USA,17,"[{'provider': 'Bovada', 'spread': -5.0, 'formatted_spread': 'Florida Atlantic -5.0', 'spread_open': None, 'over_under': 62.5, 'over_under_open': None, 'home_moneyline': None, 'away_moneyline': None}]",-5.0
401234570,2020,3,regular,2020-09-20T00:00:00.000Z,NC State,ACC,45,Wake Forest,ACC,42,"[{'provider': 'Bovada', 'spread': 2.0, 'formatted_spread': 'Wake Forest -2.0', 'spread_open': None, 'over_under': 53.0, 'over_under_open': None, 'home_moneyline': None, 'away_moneyline': None}]",2.0
401237353,2020,1,regular,2020-09-05T17:00:00.000Z,Marshall,Conference USA,59,Eastern Kentucky,OVC,0,"[{'provider': 'Bovada', 'spread': -26.0, 'formatted_spread': 'Marshall -26.0', 'spread_open': None, 'over_under': 55.0, 'over_under_open': None, 'home_moneyline': None, 'away_moneyline': None}]",-26.0
401247299,2020,8,regular,2020-10-24T16:00:00.000Z,Michigan State,Big Ten,27,Rutgers,Big Ten,38,"[{'provider': 'Bovada', 'spread': -9.5, 'formatted_spread': 'Michigan State -9.5', 'spread_open': None, 'over_under': 45.0, 'over_under_open': None, 'home_moneyline': None, 'away_moneyline': None}]",-9.5
401247329,2020,13,regular,2020-11-28T17:00:00.000Z,Indiana,Big Ten,27,Maryland,Big Ten,11,"[{'provider': 'Bovada', 'spread': -11.0, 'formatted_spread': 'Indiana -11.0', 'spread_open': None, 'over_under': 65.0, 'over_under_open': None, 'home_moneyline': None, 'away_moneyline': None}]",-11.0
401249034,2020,14,regular,2020-12-06T03:30:00.000Z,New Mexico,Mountain West,17,Wyoming,Mountain West,16,"[{'provider': 'Bovada', 'spread': 15.0, 'formatted_spread': 'Wyoming -15.0', 'spread_open': None, 'over_under': 51.0, 'over_under_open': None, 'home_moneyline': None, 'away_moneyline': None}]",15.0
401249036,2020,15,regular,2020-12-13T03:30:00.000Z,New Mexico,Mountain West,49,Fresno State,Mountain West,39,"[{'provider': 'Bovada', 'spread': 14.5, 'formatted_spread': 'Fresno State -14.5', 'spread_open': None, 'over_under': 57.0, 'over_under_open': None, 'home_moneyline': None, 'away_moneyline': None}]",14.5
401235996,2020,4,regular,2020-09-26T16:00:00.000Z,Oklahoma,Big 12,35,Kansas State,Big 12,38,"[{'provider': 'Bovada', 'spread': -28.0, 'formatted_spread': 'Oklahoma -28.0', 'spread_open': None, 'over_under': 62.5, 'over_under_open': None, 'home_moneyline': None, 'away_moneyline': None}]",-28.0
401236952,2020,4,regular,2020-09-26T16:00:00.000Z,Ole Miss,SEC,35,Florida,SEC,51,"[{'provider': 'Bovada', 'spread': 14.0, 'formatted_spread': 'Florida -14.0', 'spread_open': None, 'over_under': 59.5, 'over_under_open': None, 'home_moneyline': None, 'away_moneyline': None}]",14.0
401212523,2020,6,regular,2020-10-08T23:30:00.000Z,Houston,American Athletic,49,Tulane,American Athletic,31,"[{'provider': 'Bovada', 'spread': -6.5, 'formatted_spread': 'Houston -6.5', 'spread_open': None, 'over_under': 58.5, 'over_under_open': None, 'home_moneyline': None, 'away_moneyline': None}]",-6.5
401234601,2020,6,regular,2020-10-09T23:00:00.000Z,Georgia Tech,ACC,46,Louisville,ACC,27,"[{'provider': 'Bovada', 'spread': 5.0, 'formatted_spread': 'Louisville -5.0', 'spread_open': None, 'over_under': 63.0, 'over_under_open': None, 'home_moneyline': None, 'away_moneyline': None}]",5.0
401234604,2020,6,regular,2020-10-10T23:30:00.000Z,Clemson,ACC,42,Miami,ACC,17,"[{'provider': 'Bovada', 'spread': -14.0, 'formatted_spread': 'Clemson -14.0', 'spread_open': None, 'over_under': 60.5, 'over_under_open': None, 'home_moneyline': None, 'away_moneyline': None}]",-14.0
401215308,2020,6,regular,2020-10-10T19:30:00.000Z,Troy,Sun Belt,37,Texas State,Sun Belt,17,"[{'provider': 'Bovada', 'spread': -7.0, 'formatted_spread': 'Troy -7.0', 'spread_open': None, 'over_under': 59.0, 'over_under_open': None, 'home_moneyline': None, 'away_moneyline': None}]",-7.0
401212515,2020,6,regular,2020-10-10T22:00:00.000Z,Navy,American Athletic,31,Temple,American Athletic,29,"[{'provider': 'Bovada', 'spread': 4.0, 'formatted_spread': 'Temple -4.0', 'spread_open': None, 'over_under': 51.0, 'over_under_open': None, 'home_moneyline': None, 'away_moneyline': None}]",4.0
401237093,2020,5,regular,2020-10-03T19:30:00.000Z,Alabama,SEC,52,Texas A&M,SEC,24,"[{'provider': 'Bovada', 'spread': -18.5, 'formatted_spread': 'Alabama -18.5', 'spread_open': None, 'over_under': 54.0, 'over_under_open': None, 'home_moneyline': None, 'away_moneyline': None}]",-18.5
401212531,2020,5,regular,2020-10-03T23:30:00.000Z,UCF,American Athletic,26,Tulsa,American Athletic,34,"[{'provider': 'Bovada', 'spread': -21.0, 'formatted_spread': 'UCF -21.0', 'spread_open': None, 'over_under': 70.0, 'over_under_open': None, 'home_moneyline': None, 'away_moneyline': None}]",-21.0
401212486,2020,5,regular,2020-10-03T19:30:00.000Z,SMU,American Athletic,30,Memphis,American Athletic,27,"[{'provider': 'Bovada', 'spread': -2.5, 'formatted_spread': 'SMU -2.5', 'spread_open': None, 'over_under': 75.0, 'over_under_open': None, 'home_moneyline': None, 'away_moneyline': None}]",-2.5
401207139,2020,5,regular,2020-10-03T23:30:00.000Z,North Texas,Conference USA,31,Southern Mississippi,Conference USA,41,"[{'provider': 'Bovada', 'spread': -1.5, 'formatted_spread': 'North Texas -1.5', 'spread_open': None, 'over_under': 74.5, 'over_under_open': None, 'home_moneyline': None, 'away_moneyline': None}]",-1.5
401237096,2020,5,regular,2020-10-03T16:00:00.000Z,Florida,SEC,38,South Carolina,SEC,24,"[{'provider': 'Bovada', 'spread': -15.0, 'formatted_spread': 'Florida -15.0', 'spread_open': None, 'over_under': 57.5, 'over_under_open': None, 'home_moneyline': None, 'away_moneyline': None}]",-15.0
401237095,2020,5,regular,2020-10-03T23:30:00.000Z,Georgia,SEC,27,Auburn,SEC,6,"[{'provider': 'Bovada', 'spread': -7.0, 'formatted_spread': 'Georgia -7.0', 'spread_open': None, 'over_under': 44.5, 'over_under_open': None, 'home_moneyline': None, 'away_moneyline': None}]",-7.0
401237094,2020,5,regular,2020-10-03T23:30:00.000Z,Mississippi State,SEC,14,Arkansas,SEC,21,"[{'provider': 'Bovada', 'spread': -17.0, 'formatted_spread': 'Mississippi State -17.0', 'spread_open': None, 'over_under': 68.5, 'over_under_open': None, 'home_moneyline': None, 'away_moneyline': None}]",-17.0
401237098,2020,5,regular,2020-10-03T23:30:00.000Z,Vanderbilt,SEC,7,LSU,SEC,41,"[{'provider': 'Bovada', 'spread': 21.5, 'formatted_spread': 'LSU -21.5', 'spread_open': None, 'over_under': 50.0, 'over_under_open': None, 'home_moneyline': None, 'away_moneyline': None}]",21.5
401237099,2020,5,regular,2020-10-03T16:00:00.000Z,Tennessee,SEC,35,Missouri,SEC,12,"[{'provider': 'Bovada', 'spread': -10.0, 'formatted_spread': 'Tennessee -10.0', 'spread_open': None, 'over_under': 49.0, 'over_under_open': None, 'home_moneyline': None, 'away_moneyline': None}]",-10.0
401212547,2020,5,regular,2020-10-03T16:00:00.000Z,Georgia State,Sun Belt,49,East Carolina,American Athletic,29,"[{'provider': 'Bovada', 'spread': 2.0, 'formatted_spread': 'East Carolina -2.0', 'spread_open': None, 'over_under': 70.0, 'over_under_open': None, 'home_moneyline': None, 'away_moneyline': None}]",2.0
401215304,2020,5,regular,2020-10-03T16:00:00.000Z,Coastal Carolina,Sun Belt,52,Arkansas State,Sun Belt,23,"[{'provider': 'Bovada', 'spread': 3.5, 'formatted_spread': 'Arkansas State -3.5', 'spread_open': None, 'over_under': 64.5, 'over_under_open': None, 'home_moneyline': None, 'away_moneyline': None}]",3.5
401235998,2020,5,regular,2020-10-03T16:00:00.000Z,West Virginia,Big 12,27,Baylor,Big 12,21,"[{'provider': 'Bovada', 'spread': 1.5, 'formatted_spread': 'Baylor -1.5', 'spread_open': None, 'over_under': 54.0, 'over_under_open': None, 'home_moneyline': None, 'away_moneyline': None}]",1.5
401215305,2020,5,regular,2020-10-03T23:00:00.000Z,Louisiana Monroe,Sun Belt,30,Georgia Southern,Sun Belt,35,"[{'provider': 'Bovada', 'spread': 19.5, 'formatted_spread': 'Georgia Southern -19.5', 'spread_open': None, 'over_under': 50.5, 'over_under_open': None, 'home_moneyline': None, 'away_moneyline': None}]",19.5
401234638,2020,4,regular,2020-09-26T20:00:00.000Z,Virginia,ACC,38,Duke,ACC,20,"[{'provider': 'Bovada', 'spread': -4.0, 'formatted_spread': 'Virginia -4.0', 'spread_open': None, 'over_under': 45.5, 'over_under_open': None, 'home_moneyline': None, 'away_moneyline': None}]",-4.0
401207132,2020,4,regular,2020-09-24T23:30:00.000Z,South Alabama,Sun Belt,10,UAB,Conference USA,42,"[{'provider': 'Bovada', 'spread': 8.0, 'formatted_spread': 'UAB -8.0', 'spread_open': None, 'over_under': 47.5, 'over_under_open': None, 'home_moneyline': None, 'away_moneyline': None}]",8.0
